consulta,dia_semana,semana_del_mes,mes,cuatrimestre,anio,hora_discretizada,dni_discretizado,legajo_discretizado,posee_legajo,posee_telefono,carrera_valor,proveedor_correo,cantidad_caracteres,proporcion_mayusculas,proporcion_letras,cantidad_tildes,cantidad_palabras,cantidad_palabras_cortas,proporcion_palabras_distintas,frecuencia_signos_puntuacion,cantidad_oraciones,utiliza_codigo_asignatura,score,clase
hola. que tal? podrían por favor enviarme mi número de legajo para poder ingresar a la plataforma virtual? creo que lo tengo mal anotado y no puedo acceder. desde ya muchas gracias ,3,1,2,1,2017,3,3,0,0,1,5,7,181,0.0,0.8011049723756906,2,33,16,0.9696969696969697,0.022099447513812154,2,0,21.882317,Consulta por Legajo
"hola mi consulta es que me anote a las materias para el cuatrimestre y no me llego el mail de confirmacion. no recuerdo la contraseña u clave para poder ingresar con mi numero de legajo, segui las instrucciones y nunca me respondieron el mail que envie. por favor agradeceria una respuesta. saludos  ",0,1,3,1,2018,3,2,4,1,1,5,7,300,0.0,0.81,0,54,32,0.7592592592592593,0.013333333333333334,3,0,21.769512,Consulta por Legajo
no recuerdo mi número de legajo para poder ingresar al sistema ,5,2,8,2,2019,3,3,0,0,0,24,7,63,0.0,0.8253968253968254,1,12,6,1.0,0.0,1,0,21.704659,Consulta por Legajo
"buenas tardes, no recuerdo mi numero de legajo para poder ver las materias en las que me incribi. podrían indicarme como recuperarla, por favor, gracias. ",0,2,3,1,2018,2,4,0,0,1,3,7,154,0.0,0.8051948051948052,1,26,13,0.9615384615384616,0.032467532467532464,2,0,21.479198,Consulta por Legajo
"buenas tardes, no recuerdo mi numero de legajo para poder ver las materias en las que me incribi. podrían indicarme como recuperarla, por favor, gracias. ",0,2,3,1,2018,2,4,0,0,1,3,7,154,0.0,0.8051948051948052,1,26,13,0.9615384615384616,0.032467532467532464,2,0,21.479198,Consulta por Legajo
"por favor, necesitaría si me pueden enviar mi numero de legajo, para poder ingresar a la información académica...&iexcl;muchas gracias! ",1,2,2,1,2019,0,3,0,0,0,26,3,136,0.0,0.8014705882352942,3,20,9,1.0,0.051470588235294115,3,0,21.07435,Consulta por Legajo
"hola que tal.  no recuerdo mi número de legajo. podrían mandarmelo por email  por favor! desde ya,gracias. ",5,4,11,2,2015,0,3,0,0,1,5,3,107,0.0,0.7757009345794392,2,20,11,0.85,0.04672897196261682,3,0,21.014329999999998,Consulta por Legajo
"buen dia. cuando quiero ingresar a mi legajo, me da el error de que no estoy regular en la carrera. chequee mi correo y no me ha llegado ningun mail, para poder solucionar esta situación. podrian ayudarme, ya que necesito inscribirme en materias para el proximo cuatrimestre. saludos   ",2,1,8,2,2018,1,5,2,1,1,3,11,286,0.0,0.8006993006993007,1,51,27,0.8235294117647058,0.024475524475524476,4,0,20.871962,Consulta por Legajo
buenas noches. no recuerdo mi numero de legajo. necesitaria saberlo asi puedo ingresar a mi perfil. ,0,3,7,1,2018,3,4,0,0,1,3,3,100,0.0,0.81,0,17,7,0.9411764705882353,0.03,3,0,20.532896,Consulta por Legajo
"por favor, necesitaría me indiquen mi número de legajo para poder inscribirme a las materias.  soy alumna nueva de la universidad. muchas gracias ",2,3,4,1,2019,0,2,0,0,1,54,7,146,0.0,0.815068493150685,2,25,12,0.92,0.02054794520547945,2,0,20.278408,Consulta por Legajo
"hola, no recuerdo mi numero de legajo. me lo podran pasar x favor? ",2,2,6,1,2017,1,2,0,0,1,5,3,67,0.0,0.7611940298507462,0,14,7,1.0,0.04477611940298507,1,0,20.188057,Consulta por Legajo
"me reinscribi el dia 8 de febrero, me dijeron que en 10 dias habiles podria ingresar a la pagina web para inscribirme en las materias, y todavía no puedo ingresar, por favor podrían ver cual es el problema? muchas gracias ",4,4,2,1,2017,1,2,1,1,1,4,3,222,0.0,0.7882882882882883,2,41,24,0.926829268292683,0.018018018018018018,1,0,19.902367,Consulta por Legajo
"me reinscribi el dia 8 de febrero, me dijeron que en 10 dias habiles podria ingresar a la pagina web para inscribirme en las materias, y todavía no puedo ingresar, por favor podrían ver cual es el problema? muchas gracias ",4,4,2,1,2017,1,2,1,1,1,4,3,222,0.0,0.7882882882882883,2,41,24,0.926829268292683,0.018018018018018018,1,0,19.902367,Consulta por Legajo
"hola,buenas noches..no recuerdo mi numero de legajo,por favor podrían enviarmelo?muchas gracias!!!! ",5,4,10,2,2018,3,8,0,0,1,0,3,100,0.0,0.8,1,12,3,1.0,0.09,2,0,19.645966,Consulta por Legajo
"buenos dias, quería consultar mi numero de legajo para poder acceder al sistema academico.  muchas gracias! ",1,1,5,1,2019,0,5,0,0,1,3,3,108,0.0,0.8148148148148148,1,18,6,0.9444444444444444,0.027777777777777776,1,0,19.629772,Consulta por Legajo
buenos dias  por favor necesitaria ayuda para poder inscribirme en el segundo cuatrimestre.  el jueves intenté hacerlo y no pude. me dejaba seleccionar pero no avanzar cuando queria confirmar la cursada.  por favor necesitaria ayuda de como poder inscribirme   muchas gracias  matias  ,6,2,8,2,2019,1,3,2,1,1,27,3,285,0.0,0.8175438596491228,1,50,23,0.7,0.010526315789473684,3,0,19.471474,Consulta por Legajo
"hola queria hacer una consulta, no me acuerdo mi numero de legajo y queria saber si ustedes podrian decimerlo por favor. muchas gracias ",3,4,10,2,2018,2,6,0,0,1,54,3,136,0.0,0.8161764705882353,0,24,10,0.9583333333333334,0.014705882352941176,1,0,19.397024,Consulta por Legajo
"hola, no puedo ingresar al sistema, me dice que el estudiante no cumple con los requisitos para ingresar al sistema. yo entregue toda la documentacion necesaria, no adeudo nada. me podrian ayudar por favor ya que me tengo q inscribir en las materias. gracias ",0,2,8,2,2016,2,6,3,1,1,3,7,259,0.0,0.806949806949807,0,45,24,0.8444444444444444,0.023166023166023165,3,0,19.245142,Consulta por Legajo
"hola, no puedo ingresar al sistema, me dice que el estudiante no cumple con los requisitos para ingresar al sistema. yo entregue toda la documentacion necesaria, no adeudo nada. me podrian ayudar por favor ya que me tengo q inscribir en las materias. gracias ",0,2,8,2,2016,2,6,3,1,1,3,7,259,0.0,0.806949806949807,0,45,24,0.8444444444444444,0.023166023166023165,3,0,19.245142,Consulta por Legajo
"hola, no puedo ingresar al sistema, me dice que el estudiante no cumple con los requisitos para ingresar al sistema. yo entregue toda la documentacion necesaria, no adeudo nada. me podrian ayudar por favor ya que me tengo q inscribir en las materias. gracias ",0,2,8,2,2016,2,6,3,1,1,3,7,259,0.0,0.806949806949807,0,45,24,0.8444444444444444,0.023166023166023165,3,0,19.245142,Consulta por Legajo
"hola, no puedo ingresar al sistema, me dice que el estudiante no cumple con los requisitos para ingresar al sistema. yo entregue toda la documentacion necesaria, no adeudo nada. me podrian ayudar por favor ya que me tengo q inscribir en las materias. gracias ",0,2,8,2,2016,2,6,3,1,1,3,7,259,0.0,0.806949806949807,0,45,24,0.8444444444444444,0.023166023166023165,3,0,19.245142,Consulta por Legajo
consulte varias veces x tel. quiero incribirme a las materias para 1er cuatrimeste y no puedo ingresar al sistema. por favor si alguien pudiera ayudarme se lo agradeceria.  ,0,2,3,1,2019,1,2,4,1,1,3,3,173,0.0,0.8092485549132948,0,30,15,0.9666666666666667,0.017341040462427744,3,0,19.222642999999998,Consulta por Legajo
"hola, quiero crear mi clave para asi poder ingresar al sistema y anotarme en las asignaturas del primer cuatrimestre de mi carrera. como soy principiante no tengo legajo y coloco mi numero de documento pero no me deja crear la clave. me podrian ayudar! gracias ",1,1,2,1,2016,1,6,4,1,1,3,7,261,0.0,0.8122605363984674,0,46,23,0.8478260869565217,0.01532567049808429,2,0,18.940163000000002,Consulta por Legajo
"hola, mi consulta es porque no puedo ingresar a mi situación académica de esta carrera,me dice que no cumplo con los requisitos para ingresar al sistema, por favor me podrían informar cuales son los requisitos que necesito, porque quiero inscribirme en las materias y no puedo,gracias,saludos. myriam ",0,4,2,1,2018,3,1,4,1,1,33,7,301,0.0,0.8205980066445183,3,48,24,0.8333333333333334,0.023255813953488372,1,0,18.846011999999998,Consulta por Legajo
queria consultar como accedo a mi numero de legajo para poder inscribirme a las materias. muchas gracias. ,2,1,2,1,2017,0,5,0,0,0,5,3,106,0.0,0.8207547169811321,0,18,8,0.9444444444444444,0.018867924528301886,2,0,18.84003,Consulta por Legajo
"buenas tardes! necesito hacer el ingreso vía web para inscribirme a las materias, pero no recuerdo el numero de legajo. me lo podrían enviar? muchas gracias!  ",5,4,2,1,2018,2,4,0,0,0,26,7,159,0.0,0.7987421383647799,2,28,14,0.9285714285714286,0.031446540880503145,1,0,18.781025,Consulta por Legajo
"hola! quisiera que me recuerden mi número de legajo para poder ingresar al sistema. gracias, saludos! ",4,4,7,1,2016,0,5,0,0,0,6,3,102,0.0,0.803921568627451,1,17,7,1.0,0.0392156862745098,1,0,18.666716,Consulta por Legajo
hola buenas tardes no puedo acceder para poder inscribirme alntaller de anatomo-fisioligica me dice que el legajo y dni son incorrectos...x favoe me podrian decir como hago... ,2,3,6,1,2019,1,2,1,1,1,52,14,176,0.0,0.8068181818181818,0,28,14,0.9642857142857143,0.03409090909090909,6,0,18.659184,Consulta por Legajo
"buenas tardes, mi nombre es agustina, me inscribi para comenzar la carrera de trabajo social. hoy quise ingresar al sistema de aspirantes para inscribirme a las materias y me figura que no hay materias para la carrera o que el periodo de inscripcion no esta vigente. quisiera saber como podria inscribirme o si me podrian brindar el numero de legajo, muchas gracias. ",0,1,8,2,2019,1,6,0,0,0,5,3,367,0.0,0.8147138964577657,0,63,32,0.7619047619047619,0.01634877384196185,3,0,18.636538,Consulta por Legajo
no recuerdo mi número de legajo y necesito ingresar a la página para poder anotarme en el segundo cuatrimestre. ,2,2,8,2,2016,1,5,0,0,0,5,7,112,0.0,0.8214285714285714,2,20,10,1.0,0.008928571428571428,1,0,18.453470000000003,Consulta por Legajo
"estimado, envié un mensaje pidiendo poder restablecer la regularidad y me piden que ingrese al sistema con número de legajo y clave pero no recuerdo la misma y no me deja crear otra nueva. como podría solucionar este tema así vuelvo a la regularidad para poder anotarme en las materias del cuatrimestre del ciclo 2019. desde ya muchas gracias.  ",2,1,3,1,2019,0,2,4,1,1,54,14,345,0.0,0.8028985507246377,4,61,31,0.8360655737704918,0.011594202898550725,3,0,18.393494,Consulta por Legajo
necesito reinscribirme en la carrera. tambien ingresar a mi situacion academica para consultar materias y no puedo acceder porque estoy libre.me podran dar el alta? muchas gracias. ,2,3,4,1,2017,2,4,1,1,1,43,3,181,0.0,0.8287292817679558,0,28,10,1.0,0.022099447513812154,3,0,18.257072,Consulta por Legajo
"mi consulta es que cundo quiero ingresar al sitio de la unlu para ver mis notas me dice que el numero de legajo que ingrese es incorrecto,&iquest; podrian decirme cual es mi numero de legajo? ya que el que estoy ingresando podria ser incorrecto.  gracias!                                           ",5,1,7,1,2016,2,7,4,1,1,0,7,298,0.0,0.6845637583892618,0,89,70,0.39325842696629215,0.016778523489932886,1,0,18.240837,Consulta por Legajo
"hola quisiera inscribirme para los talleres y no recuerdo el numero del legajo ,me lo podrian pasar ",0,3,1,1,2018,0,1,0,0,1,5,7,100,0.0,0.82,0,18,10,1.0,0.01,1,0,18.220446,Consulta por Legajo
"hola!no recuerdo el numero de mi legajo, como podria hacer para recuperarlo ya que lo necesito para poder inscribirme en los finales, muchas gracias!! ",5,5,6,1,2019,2,2,0,0,0,52,3,151,0.0,0.8079470198675497,0,25,12,0.96,0.033112582781456956,1,0,18.173182999999998,Consulta por Legajo
buenas el sistema no me permite ingresar... no tengo mi numero de legajo para para poder registrarme y ya figuro como estudiante y quiero inscribirme a las materias. ,1,1,2,1,2018,2,1,0,0,1,4,3,166,0.0,0.8072289156626506,0,29,15,0.896551724137931,0.024096385542168676,4,0,18.148139999999998,Consulta por Legajo
hola soy del plan 1506 debo un seminario optativo  y no se como anotarme para rendir ,1,1,12,2,2015,1,2,2,1,1,15,7,85,0.0,0.7529411764705882,0,18,14,0.9444444444444444,0.0,1,0,17.829501999999998,Consulta por Legajo
"cursé la licenciatura en educación física, con los planes de estudio 15.02 y 15.03. aprobé 12 materias y me faltaron un par  y la tesis.  cómo podría finalizar mis estudios? no recuerdo el número de legajo. muchas gracias! saludos   ",4,4,7,1,2018,1,1,0,0,1,15,8,233,0.0,0.7381974248927039,7,44,23,0.8181818181818182,0.034334763948497854,5,0,17.781185,Consulta por Legajo
"buenos días, necesitaría si me pueden enviar mi número de legajo ya que no lo recuerdo y no puedo acceder a los papeles de inscripción porque recientemente estuve de mudanza. desde ya muchas gracias. saludos. ",3,3,2,1,2018,1,8,0,0,0,19,3,209,0.0,0.8133971291866029,4,36,16,0.8888888888888888,0.019138755980861243,3,0,17.567035999999998,Consulta por Legajo
no recuerdo mi clave y no puedo ingresar ya que me dice q caduco y solicita actualización. necesito solucionar para poder acceder al sistema. gracias  ,6,5,12,2,2018,1,1,3,1,1,5,3,151,0.0,0.8145695364238411,1,27,14,0.8888888888888888,0.013245033112582781,2,0,17.488274,Consulta por Legajo
"buenas tardes, no recuerdo el numero de legajo otorgado por simultaneidad para la carrera de contador publico, podrian enviarmelo gracias! ",5,5,12,2,2018,2,1,0,0,1,54,14,139,0.0,0.8345323741007195,0,21,8,0.9523809523809523,0.02158273381294964,1,0,17.212944,Consulta por Legajo
"hola, no recuerdo mi número de legajo. no puedo inscribirme en el segundo cuatrimestre. me lo pueden enviar otra vez? muchas gracias ",1,2,8,2,2017,1,2,0,0,0,4,3,133,0.0,0.8045112781954887,1,23,11,0.9565217391304348,0.03007518796992481,2,0,17.077973999999998,Consulta por Legajo
hola buenas. no pude ingresar para incribirme a materias xq la contraseña me dice incorecta. cuando pido otra el sistema se la envia al mail que no puedo ingresar. si me la podrian enviar a este mail: silvinacampos0811@gmail.com buenas tardes. campos silvina ,0,3,2,1,2018,1,3,3,1,1,3,3,259,0.0,0.7953667953667953,0,43,24,0.8837209302325582,0.023166023166023165,5,0,17.031294,Consulta por Legajo
b uenas tardes quisiera solicitar mi numero de legajo para poder acceder al sistema muchas gracias ,3,3,11,2,2015,2,2,0,0,0,54,7,99,0.0,0.8383838383838383,0,17,6,1.0,0.0,1,0,17.003717,Consulta por Legajo
"buenos dias , necesitaria saber como hago para poder inscribirme en esta carrera, puedo tener dos carreras? ",2,3,7,1,2018,0,2,3,1,1,24,0,108,0.0,0.8148148148148148,0,18,9,1.0,0.027777777777777776,1,0,16.946165,Consulta por Legajo
"buenas tardes, mi nombre es agustin basconcelos, y hace varios dias estoy intentando ingresar para inscribirme en las materias del primer cuatrimestre de la carrera en la que me inscribi, pero no puedo acceder, les pido por favor me indiquen el numero de legajo, para poder hacerlo a la brevedad, por cuestiones de horarios laborales, me fue imposible acercarme a sede universitaria para solicitarlo. saludos cordiales, agustin basconcelos ",4,1,3,1,2019,2,8,0,0,1,27,7,440,0.0,0.825,0,69,34,0.8260869565217391,0.020454545454545454,1,0,16.884335,Consulta por Legajo
"hola, quiero ingresar a mi perfil y no recuerdo la clave y cuando hago todo para cambiarla nunca me llega el mail para confirmarla y necesito que por favor me lo solucionen para poder inscribirme a los finales.   grascias!!!!!! ",3,4,6,1,2016,2,6,3,1,0,54,3,228,0.0,0.7850877192982456,0,42,24,0.8095238095238095,0.03508771929824561,1,0,16.776876,Consulta por Legajo
hola. no me acuerdo bien mi legajo. me lo podrian confirmar por favor.  ,0,1,2,1,2019,1,6,4,1,1,3,3,72,0.0,0.7638888888888888,0,15,9,0.8666666666666667,0.041666666666666664,3,0,16.760166,Consulta por Legajo
   quiero ingresar al sistema para solicitar mi titulo intermedio ( tecnico en comercio exterior y aduanas) y el sistema no me lo permite! ,1,1,10,2,2017,1,1,1,1,1,27,7,139,0.0,0.7913669064748201,0,27,15,0.8148148148148148,0.007194244604316547,1,0,36.44435,Consulta sobre Título Universitario
   quiero ingresar al sistema para solicitar mi titulo intermedio ( tecnico en comercio exterior y aduanas) y el sistema no me lo permite! ,1,1,10,2,2017,1,1,1,1,1,27,7,139,0.0,0.7913669064748201,0,27,15,0.8148148148148148,0.007194244604316547,1,0,36.44435,Consulta sobre Título Universitario
como hago para tramitar el título de técnica en comercio exterior y aduanas si ya tengo todas las materias? ,4,4,3,1,2017,3,5,2,1,1,27,12,108,0.0,0.8148148148148148,2,20,11,1.0,0.009259259259259259,1,0,34.319959999999995,Consulta sobre Título Universitario
buen dia. hace pocos años tramite el titulo de tecnico universitario en comercio exterior y aduanas. y quería consultar cuando y donde podria retirar el certificado(diploma).  gracias. ,1,1,8,2,2017,1,3,1,1,0,27,3,185,0.0,0.8162162162162162,1,29,13,0.8620689655172413,0.021621621621621623,4,0,32.555904,Consulta sobre Título Universitario
buenas tardes: quisiera saber en que situación esta mi certificado de titulo técnico/a universitario en comercio exterior y aduanas. por el momento lo que recibí fue una constancia del mismo como trámite. muchas gracias ,3,1,12,2,2015,1,2,1,1,0,27,7,220,0.0,0.8272727272727273,4,35,16,0.9428571428571428,0.013636363636363636,2,0,29.55327,Consulta sobre Título Universitario
realicé vía web la gestión del titulo &quot;técnico en comercio exterior y aduanas&quot;. querría saber cuales son los pasos a seguir. desde la pagina puedo imprimir el analítico.  gracias. ,2,2,3,1,2018,1,4,2,1,1,27,7,190,0.0,0.8,6,31,13,0.9354838709677419,0.031578947368421054,4,0,28.692707000000002,Consulta sobre Título Universitario
"estimado/s me comunico con usted/es para solicitar una constancia de titulo en trámite, de tecnico universitario en comercio exterior y aduanas para ser recibido en el centro regional campana, desde ya muchas gracias. saludo atentamente,  gonzalo benitez ",4,3,8,2,2018,1,6,3,1,1,27,3,255,0.0,0.8274509803921568,1,39,16,0.8717948717948718,0.01568627450980392,1,0,28.353006,Consulta sobre Título Universitario
buenas noches! termine de rendir mi última materia del la tecnicatura en comercio exterior y aduanas y quería consultar donde debe solicitar el título intermedio. muchas gracias  ,3,2,1,1,2019,3,5,2,1,1,27,7,179,0.0,0.8324022346368715,3,29,11,0.9310344827586207,0.0111731843575419,1,0,28.332657,Consulta sobre Título Universitario
"estimados; quiero tramitar el titulo intermedio de la carrera, lic en comercio internacional(tecnico universitario en comercio exterior) y la constancia de titulo en tramite, me han indicado que lo haga desde la solapa de mi perfil, desde certificados pero me sale la leyenda: &quot;no es posible generar un certificado, no existe solicitud de tit en tramite autorizada&quot;, me pueden ayudar con esto? les agradezco mucho. ",0,2,12,2,2018,2,2,1,1,1,27,14,425,0.0,0.8117647058823529,0,66,32,0.7878787878787878,0.02588235294117647,1,0,26.838074,Consulta sobre Título Universitario
"buenos días.  ya acredite todas las materias para el titulo de tecnico en comercio exterior y aduanas, necesito saber si tengo que hacer alguna gestion para la entrega del mismo.  ",2,3,12,2,2016,0,5,2,1,1,27,7,180,0.0,0.8055555555555556,1,33,15,0.9090909090909091,0.016666666666666666,2,0,26.736225,Consulta sobre Título Universitario
buenas tardes!.  quería consultar si estará disponible para retirar mi titulo de técnico universitario en comercio exterior y aduanas. y que dias y horarios puedo buscarlo.  muchas gracias! ,4,1,1,1,2019,2,3,1,1,1,27,3,190,0.0,0.8157894736842105,3,31,13,0.8709677419354839,0.02631578947368421,3,0,26.29675,Consulta sobre Título Universitario
rendi mi ultima materia en el ultimo llamado y deseo tramitar el certificado correspondiente y hacer el ingreso a la docencia .queria saber los pasos a seguir. gracias! ,4,1,6,1,2016,3,1,1,1,1,8,7,169,0.0,0.8165680473372781,0,29,12,0.8620689655172413,0.01775147928994083,2,0,24.722061,Consulta sobre Título Universitario
"buenas tardes, quisiera saber como inicar el tramite para retirar el diploma de tecnico en comercio exterior. saludos ",1,3,2,1,2018,1,5,2,1,0,27,7,118,0.0,0.8305084745762712,0,19,7,0.9473684210526315,0.01694915254237288,1,0,24.610533,Consulta sobre Título Universitario
"buenas tardes. deseo solicitar el titulo de tecnica univ. en minoridad y familia pero siguiendo los pasos , en mi situacion academica no me aparece la solapa con esta opcion, deseo saber que es lo que debo hacer? ",2,5,12,2,2015,1,4,2,1,1,5,7,213,0.0,0.7981220657276995,0,39,20,0.9230769230769231,0.023474178403755867,2,0,23.542486,Consulta sobre Título Universitario
"a quien corresponda desde el año pasado que quiero cambiar mi domicilio, lo hago y el sistema no lo toma nunca, siempre figura mi domicilio anterior mi domicilio nuevo es rivadavia 1141 lujan 6700  y no tengo mas el telefono 435347  por favor cambiar la direccion y poner telefono de contacto a mi celular 0232315534552  gracias espero me solucionen el problema ",1,1,2,1,2016,1,1,3,1,1,5,7,362,0.0,0.7430939226519337,0,65,33,0.7384615384615385,0.0055248618784530384,1,0,23.442411,Consulta sobre Título Universitario
"en donde de dice &quot;ingrese título obtenido (en argentina o en el exterior)&quot; mi titulo técnico es en informática profesional y personal (nivel polimodal y trayectos técnicos/de arte profesional), si bien aparece unos cuantos títulos, pero en si el mio seria &quot;otros&quot;? o tengo que poner certificado de titulo en tramite? o que tengo que poner?, muchas gracias si pudieran responder esa duda mía ",3,3,2,1,2019,0,6,0,0,1,17,10,411,0.0,0.7980535279805353,6,65,33,0.7692307692307693,0.024330900243309004,1,0,23.040663000000002,Consulta sobre Título Universitario
buenas tardes! yo el 22 de diciembre  rendi un final regular de taller de comercio exterior y aduanas. me saque un 6 y la nota todavia no me aparece. la necesito para poder empezar con el tramite del titulo intermedio.  ,2,1,2,1,2017,1,6,3,1,1,27,3,220,0.0,0.7772727272727272,0,43,24,0.7906976744186046,0.01818181818181818,3,0,22.9564,Consulta sobre Título Universitario
"buen día, cometí un error al realizar la solicitud de titulo. en lugar de solicitar el titulo de técnico universitario en contabilidad, solicite el de técnico univ. en adm.  como debo proceder para la corrección? o debo esperar que me rechazan dicha solicitud? gracias.  ",0,3,7,1,2017,0,3,1,1,1,54,7,271,0.0,0.8007380073800738,5,47,26,0.7659574468085106,0.02952029520295203,4,0,22.703274,Consulta sobre Título Universitario
intento tramitar expedición de titulo de la licenciatura en ts.  al ingresar leg y clave dice q alguna de ellas no es valida. como puedo seguir e ingresar a realización tramite?. gracias ,0,4,12,2,2016,3,1,1,1,1,5,14,187,0.0,0.8021390374331551,2,34,18,0.8823529411764706,0.0213903743315508,3,0,22.33764,Consulta sobre Título Universitario
"hola, queria saber cuales eran los pasos a seguir para tramitar mi titulo intermedio de tecnica, ya que rendi mi ultima materia del mismo en la ultima mesa de examen! ",3,4,8,2,2015,2,2,1,1,1,3,7,167,0.0,0.8023952095808383,0,31,15,0.9032258064516129,0.017964071856287425,1,0,22.326610000000002,Consulta sobre Título Universitario
mi consulta es la siguiente: necesito entrar a mi situacion academica para iniciar el tramite del titulo y no se me permite ya que aparece un cartel que me dice que mi clave ha caducado y me da la posibilidad de generar una nueva. necesito realmente generar una clave nueva o es un error del sistema? ,4,3,12,2,2015,2,2,2,1,0,3,7,301,0.0,0.8039867109634552,0,57,33,0.7368421052631579,0.009966777408637873,1,0,22.252722,Consulta sobre Título Universitario
"buenas tardes, en la solicitud de pre-inscripción a la universidad no encuentro la carrera de técnico en comercio exterior y aduana que tengo entendido dictaran en pilar este año. como tengo que hacer?                      muchas gracias                                                         ",1,4,1,1,2017,2,3,0,0,1,0,3,294,0.0,0.6054421768707483,2,113,94,0.25663716814159293,0.01020408163265306,1,0,22.250546,Consulta sobre Título Universitario
"buenas necesito solicitar una constancia de titulo tramite para presentar en educación, ademas quisiera saber si pueden verificar si gestione de manera correcta la gestión de solicitud de titulo, en mi situacion académica cuando voy a la solapa de solicitud me aparece un mensaje que dice que no estoy en condiciones, pero ya rendí y me recibí de técnica.  ",1,4,8,2,2016,3,1,1,1,1,5,7,357,0.0,0.8207282913165266,6,61,30,0.7868852459016393,0.011204481792717087,1,0,22.132244,Consulta sobre Título Universitario
motiva consultar para tramitar el titulo de tecnica ya que he dado la ultima materia este cuatrimestre. como debo hacer??? espero comentarios saludos ,6,1,7,1,2015,2,1,1,1,1,0,7,150,0.0,0.82,0,24,12,1.0,0.02666666666666667,1,0,21.99103,Consulta sobre Título Universitario
"deseo tramitar el título de bachiller universitario en sistemas de información, obtenido en el año 2001. para ello solicito la clave para poder acceder al trámite on line, o caso contrario, que debo hacer para tramitar el título antes mencionado, dado que ya han pasado más de 10 años de mi última materia cursada y no soy alumno regular de la unlu. gracias.  ",1,1,8,2,2018,2,1,1,1,1,17,7,360,0.0,0.7861111111111111,6,65,36,0.7846153846153846,0.019444444444444445,3,0,21.880423,Consulta sobre Título Universitario
buenos días! yo inicié el trámite para el título de la tecnicatura en comercio exterior y aduanas. pero me dice que está en solicitud de aprobación y hace tres días lo inicié. me debería llegar un mail pero no me llega. cómo debo hacer? ,2,3,2,1,2018,0,6,3,1,0,27,12,237,0.0,0.7932489451476793,10,45,29,0.8444444444444444,0.02109704641350211,3,0,21.721722,Consulta sobre Título Universitario
no puedo acceder a la cuenta de siu para realizar el tramite del titulo me da como error ,2,2,7,1,2019,2,5,3,1,1,5,7,89,0.0,0.797752808988764,0,19,12,1.0,0.0,1,0,21.672028,Consulta sobre Título Universitario
no puedo acceder a la cuenta de siu para realizar el tramite del titulo me da como error ,2,2,7,1,2019,2,5,3,1,1,5,7,89,0.0,0.797752808988764,0,19,12,1.0,0.0,1,0,21.672028,Consulta sobre Título Universitario
"buenos días, que tramite debo realizar para solicitar el titulo de técnico universitario en administración?? ",2,5,12,2,2015,0,4,1,1,1,54,7,109,0.0,0.8348623853211009,3,16,7,1.0,0.027522935779816515,1,0,21.155285,Consulta sobre Título Universitario
"buenos días! necesitaria iniciar el trámite de solicitud de título, ya me han subido la última nota a la situación académica. me podrían indicar como proseguir?  gracias! ",1,4,6,1,2018,0,4,2,1,1,54,3,171,0.0,0.8070175438596491,7,29,14,0.8620689655172413,0.029239766081871343,1,0,21.080849,Consulta sobre Título Universitario
he solicitado el tramite del titulo de técnico universitario en contabilidad y no recibí el correo para seguir tramitándolo. como sigo el tramite? ,2,2,8,2,2019,3,4,1,1,1,54,7,147,0.0,0.8299319727891157,3,24,13,0.9166666666666666,0.013605442176870748,1,0,20.840712,Consulta sobre Título Universitario
"buenos dias quisiera tramitar mi titulo, pero no me da la opcion, en la parte de solicitudes, me faltaria la ultima solapa. no puedo adjuntar imagenes por este medio. podrian indicarme como lo realizo?  gracias. ",0,1,1,1,2016,1,2,1,1,1,3,7,212,0.0,0.7971698113207547,0,37,19,0.8648648648648649,0.0330188679245283,3,0,20.836270000000003,Consulta sobre Título Universitario
"necesito tramitar la solicitud de título, es la primera vez que ingreso al sistema y no me permite generar una clave. gracias. ",1,4,12,2,2015,0,2,1,1,1,2,7,127,0.0,0.8031496062992126,1,23,12,0.9565217391304348,0.023622047244094488,2,0,20.777645,Consulta sobre Título Universitario
tec.univ.en comercio exterior tambien obtengo el de despachante de aduana no? ,0,3,2,1,2018,1,1,0,0,1,24,7,78,0.0,0.8205128205128205,0,12,5,0.9166666666666666,0.038461538461538464,2,0,20.65394,Consulta sobre Título Universitario
hola.. quisiera saber si se me puede dar el alta nuevamente para ver mi información académica. termine mi última materia en diciembre de 2017  pero quiero ver notas finales y a demás tener activa la página para luego solicitar el trámite del título. actuaalmente estoy finalizando la pasantía académica para título de técnica. saludos! ,1,4,4,1,2019,3,5,2,1,1,29,10,336,0.0,0.8065476190476191,11,56,26,0.8571428571428571,0.017857142857142856,5,0,20.521534,Consulta sobre Título Universitario
hice el tramite del titulo y no puedo completar la encuesta porque me da error en la contraseña o el usuario ,3,2,7,1,2019,1,5,3,1,1,5,7,109,0.0,0.8073394495412844,0,22,13,0.9090909090909091,0.0,1,0,20.471344000000002,Consulta sobre Título Universitario
