consulta,dia_semana,semana_del_mes,mes,cuatrimestre,anio,hora_discretizada,dni_discretizado,legajo_discretizado,posee_legajo,posee_telefono,carrera_valor,proveedor_correo,cantidad_caracteres,proporcion_mayusculas,proporcion_letras,cantidad_tildes,cantidad_palabras,cantidad_palabras_cortas,proporcion_palabras_distintas,frecuencia_signos_puntuacion,cantidad_oraciones,utiliza_codigo_asignatura,score,clase
"por favor, necesitaría si me pueden enviar mi numero de legajo, para poder ingresar a la información académica...&iexcl;muchas gracias! ",1,2,2,1,2019,0,2,0,0,0,26,2,136,0.0,0.8014705882352942,3,20,9,1.0,0.051470588235294115,3,0,20.698746,Consulta por Legajo
"hola quisiera inscribirme para los talleres y no recuerdo el numero del legajo ,me lo podrian pasar ",0,3,1,1,2018,0,1,0,0,1,5,3,100,0.0,0.82,0,18,10,1.0,0.01,1,0,20.635767,Consulta por Legajo
"buenas tardes! necesito hacer el ingreso vía web para inscribirme a las materias, pero no recuerdo el numero de legajo. me lo podrían enviar? muchas gracias!  ",5,4,2,1,2018,2,4,0,0,0,26,3,159,0.0,0.7987421383647799,2,28,14,0.9285714285714286,0.031446540880503145,1,0,20.403374,Consulta por Legajo
buenos dias  por favor necesitaria ayuda para poder inscribirme en el segundo cuatrimestre.  el jueves intenté hacerlo y no pude. me dejaba seleccionar pero no avanzar cuando queria confirmar la cursada.  por favor necesitaria ayuda de como poder inscribirme   muchas gracias  matias  ,6,2,8,2,2019,1,3,2,1,1,27,2,285,0.0,0.8175438596491228,1,50,23,0.7,0.010526315789473684,3,0,20.378970000000002,Consulta por Legajo
hola buenas tardes. estoy teniendo problemas con iniciar secion en la parte de &quot;estudiantes&quot;. el problema es que no recuerdo mi numero de legajo y no voy a poder relizar ninguna operación como ppr ejemplo inscribirme a las materias. podrian ayudarme? muchas gracias. ,2,5,1,1,2019,3,7,0,0,1,3,2,277,0.0,0.8122743682310469,1,44,20,0.9318181818181818,0.02527075812274368,4,0,20.365211,Consulta por Legajo
"hola queria hacer una consulta, no me acuerdo mi numero de legajo y queria saber si ustedes podrian decimerlo por favor. muchas gracias ",3,4,10,2,2018,2,6,0,0,1,54,2,136,0.0,0.8161764705882353,0,24,10,0.9583333333333334,0.014705882352941176,1,0,20.307844,Consulta por Legajo
"hola, quisera conultar sobre la inscripción a las materias de este cuatrimestre. no me permite ingresar con mi número de legajo y clave. por favor quisiera saber si puedo inscribirme por internet o debo presentarme en la universidad. muchas gracias! ",0,2,8,2,2016,1,4,4,1,1,4,3,250,0.0,0.82,2,41,19,0.926829268292683,0.02,3,0,20.292177,Consulta por Legajo
"hola, no recuerdo mi número de legajo. no puedo inscribirme en el segundo cuatrimestre. me lo pueden enviar otra vez? muchas gracias ",1,2,8,2,2017,1,2,0,0,0,4,2,133,0.0,0.8045112781954887,1,23,11,0.9565217391304348,0.03007518796992481,2,0,20.23899,Consulta por Legajo
quisiera consultar de que modo puedo solicitar la revision de un examen final que rendi el 11/07/2018 ,0,3,7,1,2018,1,7,4,1,1,27,3,102,0.0,0.7352941176470589,0,18,9,0.8888888888888888,0.0,1,0,20.070711,Consulta por Legajo
hola buenas tardes quiero saber mi número de legajo no lo recuerdo y no puedo ingresar a los asuntos academicos ,6,3,6,1,2019,3,2,0,0,1,27,2,112,0.0,0.8214285714285714,1,21,10,0.9523809523809523,0.0,1,0,20.003363,Consulta por Legajo
hola no puedo entrar a mi legajo para inscribirme dice que perdi la regularidad y yo curse el cuatrimestre pasado porfavor me podrian contestar . ,5,4,2,1,2017,1,6,3,1,1,27,3,146,0.0,0.821917808219178,0,26,14,1.0,0.00684931506849315,1,0,19.910753,Consulta por Legajo
hola no puedo entrar a mi legajo para inscribirme dice que perdi la regularidad y yo curse el cuatrimestre pasado porfavor me podrian contestar . ,5,4,2,1,2017,1,6,3,1,1,27,3,146,0.0,0.821917808219178,0,26,14,1.0,0.00684931506849315,1,0,19.910753,Consulta por Legajo
"no recuerfo mi numero de legajo quisiera saber si me lo pueden enviar,muchas gracias. ",3,3,10,2,2019,3,3,0,0,1,0,5,86,0.0,0.813953488372093,0,15,7,1.0,0.023255813953488372,1,0,19.79784,Consulta por Legajo
"hola!no recuerdo el numero de mi legajo, como podria hacer para recuperarlo ya que lo necesito para poder inscribirme en los finales, muchas gracias!! ",5,5,6,1,2019,2,1,0,0,0,52,2,151,0.0,0.8079470198675497,0,25,12,0.96,0.033112582781456956,1,0,19.710607999999997,Consulta por Legajo
"buenas tardes, quisiera saber cuando puedo realizar el periodo de inscripción para el cursado de los talleres introductorios, ya que tenia entendido que se podia a partir del 11/06 hasta el 21/06.   ",0,2,6,1,2018,2,7,0,0,1,5,2,199,0.0,0.7638190954773869,1,35,16,0.8285714285714286,0.01507537688442211,1,0,19.473755,Consulta por Legajo
"que tal buenas tardes, me podrian reenviar el numero de mi legajo que perdi los datos y no puedo loguearme en la pagina. gracias. ",0,2,5,1,2019,1,3,0,0,0,3,3,130,0.0,0.7923076923076923,0,25,13,0.96,0.023076923076923078,2,0,19.325472,Consulta por Legajo
"hola, perdi donde tenia anotado mi numero de legajo, asi que queria saber si me lo podian pasar de vuelta, muchas gracias! ",0,2,7,1,2019,3,5,0,0,1,17,3,123,0.0,0.7886178861788617,0,23,9,0.9565217391304348,0.032520325203252036,1,0,19.19847,Consulta por Legajo
"buenas tardes, quería saber de que manera puedo consultar mi número de legajo ya que quiero retomar la carrera y no lo recuerdo. ",1,4,6,1,2019,2,6,0,0,1,54,3,129,0.0,0.8062015503875969,2,24,11,0.9166666666666666,0.015503875968992248,1,0,19.074303,Consulta por Legajo
hola . me contacto porque no recuerdo mi numero de legajo y querían saber si podrian pasarmelo. saludos ,1,5,8,2,2016,0,5,0,0,0,5,3,104,0.0,0.8076923076923077,1,19,9,1.0,0.019230769230769232,2,0,19.002434,Consulta por Legajo
"hola buenas noches. quisiera saber si ustedes pueden enviarme nuevamente mí número de legajo, ya que perdí la agenda dónde lo tenía anotado y no lo recuerdo. gracias ",1,1,5,1,2019,2,1,0,0,1,26,3,166,0.0,0.8132530120481928,5,29,12,0.9655172413793104,0.018072289156626505,2,0,18.979563,Consulta por Legajo
buenos días! no recuerdo mi clave y quisiera saber si tengo la regularidad para poder inscribirme en las cursadas de este cuatrimestre. muchas gracias. ,3,1,8,2,2018,0,5,3,1,1,54,2,152,0.0,0.8223684210526315,1,25,11,1.0,0.019736842105263157,2,0,18.902834,Consulta por Legajo
"hola, quiero crear mi clave para asi poder ingresar al sistema y anotarme en las asignaturas del primer cuatrimestre de mi carrera. como soy principiante no tengo legajo y coloco mi numero de documento pero no me deja crear la clave. me podrian ayudar! gracias ",1,1,2,1,2016,1,6,4,1,1,3,3,261,0.0,0.8122605363984674,0,46,23,0.8478260869565217,0.01532567049808429,2,0,18.88593,Consulta por Legajo
"buenas tardes, quisiera inscribirme a las siguientes materias: -elementos de matemática, comisión 11. -introducción a la ingeniería, comisión 10.  desde ya muchas gracias  saludos   atte. emiliano carrique    ",3,1,3,1,2017,2,8,0,0,1,25,3,209,0.0,0.7751196172248804,5,35,16,0.7428571428571429,0.03349282296650718,3,0,18.846182000000002,Consulta por Legajo
buenas noches!! quisiera saber como me puedo inscribir en las materias de la carrera lic. en trabajo social 1cuatrimestre...el año pasado hice una materia anual del 1 cuatrimestre pero lo desaprobe y ahora quiero ingresar de nuevo a estudiar... como me puedo inscribir? ,5,1,2,1,2016,3,3,3,1,1,5,6,270,0.0,0.7962962962962963,0,44,21,0.8863636363636364,0.037037037037037035,7,0,18.741535,Consulta por Legajo
buenas noches!! quisiera saber como me puedo inscribir en las materias de la carrera lic. en trabajo social 1cuatrimestre...el año pasado hice una materia anual del 1 cuatrimestre pero lo desaprobe y ahora quiero ingresar de nuevo a estudiar... como me puedo inscribir? ,5,1,2,1,2016,3,3,3,1,1,5,6,270,0.0,0.7962962962962963,0,44,21,0.8863636363636364,0.037037037037037035,7,0,18.741535,Consulta por Legajo
"perdí mi número de legajo, y no puedo ingresar al perfil de estudiantes. quisiera saber como hago para recuperar el número de legajo, gracias! ",6,1,3,1,2017,2,6,0,0,0,11,3,143,0.0,0.8041958041958042,3,25,12,0.84,0.027972027972027972,1,0,18.724266,Consulta por Legajo
quisiera saber porque no tengo el numero de legajo? lo  necesitaria para poder anotarme en los horarios de las materias. muchas  gracias  ,6,1,2,1,2016,3,6,0,0,1,17,2,138,0.0,0.8043478260869565,0,26,13,0.8461538461538461,0.014492753623188406,1,0,18.695104999999998,Consulta por Legajo
hola quería saber si yo me anote en una mesa y no fui puedo anotarme para la siguiente osea era el 4 la mesa y me quiero anotar para el 11 se puede?  ,6,1,7,1,2018,1,6,3,1,1,27,5,150,0.0,0.7466666666666667,1,35,26,0.8,0.006666666666666667,1,0,18.632048,Consulta por Legajo
"buen dia. quisiera saber si se dictan clases de portugues humanistico, comision 27 en la sede de lujan (de 14 a 18hs), aula 111. el dia 17/03 el docente se qusento ",4,5,3,1,2017,0,4,4,1,1,4,5,164,0.0,0.6890243902439024,0,32,20,0.90625,0.024390243902439025,2,0,18.582207,Consulta por Legajo
"no recuerdo mi numero de legajo ,, quisiera saber  si hay posibildad de inscribirme a la carrera de agro ",2,3,11,2,2015,2,2,0,0,1,2,5,105,0.0,0.7904761904761904,0,21,13,0.8571428571428571,0.01904761904761905,1,0,18.553307999999998,Consulta por Legajo
"hola buenas tardes, quisiera saber si todavía estoy a tiempo de inscribirme para el 2do cuatrimestre ya que el 1er cuatrimestre lo perdí. y si puedo anotarme para el taller que comienza el 01/08. muchas gracias.  ",2,4,7,1,2016,2,8,4,1,1,54,2,213,0.0,0.7746478873239436,2,38,20,0.7894736842105263,0.018779342723004695,3,0,18.513626000000002,Consulta por Legajo
"buenas tardes yo era estudiante del profesorado en geografía  no recuerdo mi número de legajo para inscribirme en las materias, yo no soy una estudiante regular, hace mucho que deje la carrera y me gustaría volver a retomarla. desde ya muchas gracias si me pueden ayudar ",1,1,8,2,2019,1,6,0,0,1,16,3,271,0.0,0.8154981549815498,3,48,26,0.875,0.01107011070110701,1,0,18.498497,Consulta por Legajo
"hola buenas tardes necesitaba saber mi numero de legajo para inscribirme a las materias , muchas gracias ",2,3,2,1,2018,2,6,0,0,1,43,2,105,0.0,0.8285714285714286,0,18,8,1.0,0.009523809523809525,1,0,18.467083,Consulta por Legajo
"hola, queria saber si me podian pasar mi numero de legajo, ya que no lo recuerdo. ",3,4,2,1,2019,2,4,0,0,1,54,3,82,0.0,0.7682926829268293,0,17,9,1.0,0.036585365853658534,1,0,18.457615,Consulta por Legajo
no recuerdo mi número de legajo y necesito ingresar a la página para poder anotarme en el segundo cuatrimestre. ,2,2,8,2,2016,1,6,0,0,0,5,3,112,0.0,0.8214285714285714,2,20,10,1.0,0.008928571428571428,1,0,18.453470000000003,Consulta por Legajo
"buenos días, una consulta, como puedo saber mi numero de legajo poder ingresar a servicios web por primera vez.  desde ya,muchas gracias.  ",1,1,2,1,2016,0,4,0,0,1,3,3,139,0.0,0.7913669064748201,1,25,11,0.92,0.03597122302158273,2,0,18.450043,Consulta por Legajo
buenas tardes.  necesitaría saber mi numero de legajo. muchas gracias ,3,2,2,1,2016,1,6,0,0,0,3,5,70,0.0,0.8142857142857143,1,12,4,0.9166666666666666,0.02857142857142857,2,0,18.396368,Consulta por Legajo
"buenos dias. mi consulta es para saber si me podrian enviar el numero de legajo, ya que me resulta bastante dificil ir hasta lujan para poder hacer el tramite en caso de que se pueda realizar en san miguel me puedo acercar con mas facilidad- muchas gracias ",4,5,9,2,2017,3,3,0,0,1,17,2,257,0.0,0.8054474708171206,0,48,24,0.8541666666666666,0.007782101167315175,1,0,18.328497,Consulta por Legajo
buen día la consulta es porque hice los tramites para mi titulo y pertenezco a la colación 111 y aun no recibí mas novedades. quería saber si estaba todo bien o falta alguna documentación.  desde ya les agradezco y aguardó su respuesta. ,0,3,2,1,2018,0,5,2,1,1,41,3,237,0.0,0.7932489451476793,6,44,26,0.9090909090909091,0.012658227848101266,3,0,38.695374,Consulta sobre Título Universitario
"buen dia. quisiera saber si se dictan clases de portugues humanistico, comision 27 en la sede de lujan (de 14 a 18hs), aula 111. el dia 17/03 el docente se qusento ",4,5,3,1,2017,0,4,4,1,1,4,5,164,0.0,0.6890243902439024,0,32,20,0.90625,0.024390243902439025,2,0,30.933023,Consulta sobre Título Universitario
"hola, soy maría belén porta y me recibí en septiembre 2017, me dijeron que estaba en la colación 111, y quería saber cuándo es la fecha de la misma. aguardo comentarios, muchas gracias,  saludos ",4,2,3,1,2018,2,4,2,1,0,54,3,195,0.0,0.7538461538461538,6,36,16,0.8333333333333334,0.03076923076923077,1,0,27.966884999999998,Consulta sobre Título Universitario
"hola. yo hice un cambio de plan en mi carrera (del plan 17.11 al plan vigente 17.13) y todavía no me figura el cambio en el perfil estudiantil web; quería saber si esta la solicitud pendiente y si tengo que hacer algún tramite o formulario para efectuar la transición.  desde ya, muchas gracias! ",0,2,3,1,2016,2,5,2,1,0,17,2,296,0.0,0.7601351351351351,4,55,30,0.8363636363636363,0.02364864864864865,4,0,26.030453,Consulta sobre Título Universitario
rendi mi ultima materia en el ultimo llamado y deseo tramitar el certificado correspondiente y hacer el ingreso a la docencia .queria saber los pasos a seguir. gracias! ,4,1,6,1,2016,3,1,1,1,1,8,3,169,0.0,0.8165680473372781,0,29,12,0.8620689655172413,0.01775147928994083,2,0,24.808321,Consulta sobre Título Universitario
"buenos dias quisiera tramitar mi titulo, pero no me da la opcion, en la parte de solicitudes, me faltaria la ultima solapa. no puedo adjuntar imagenes por este medio. podrian indicarme como lo realizo?  gracias. ",0,1,1,1,2016,1,2,1,1,1,3,3,212,0.0,0.7971698113207547,0,37,19,0.8648648648648649,0.0330188679245283,3,0,24.753767,Consulta sobre Título Universitario
"buen dia, queria consultar sobre una solicitud de título de tecnico en contabilidad que hice a fines del año pasado, la consulta es para saber si el mismo está constatado como solicitado, espero su respuesta, saludos ",1,1,4,1,2017,1,4,2,1,1,54,2,217,0.0,0.815668202764977,2,37,20,0.972972972972973,0.018433179723502304,1,0,23.9959,Consulta sobre Título Universitario
"buenas tardes,el 22/11/17 solicite una prorroga de regularidad de trabajo social lv y ahora me sale en la oferta de materias a cursar ,quería saber cuál es mi situación con ésa materia?,muchas gracias. ",0,2,3,1,2018,1,1,1,1,1,5,2,202,0.0,0.7722772277227723,4,34,17,0.9411764705882353,0.024752475247524754,1,0,23.958054999999998,Consulta sobre Título Universitario
"buenos dias, la semana pasada en fecha 06/3/19 hice una carta al rector, solicitando resincripcion en plan 1711 e inscripcion en materia 11418 ia, pero al entrar al sistema sigo figurando en el plan 1713. quisiera saber si se proceso mi solicitud y en que estado se encuentra.  ",1,2,3,1,2019,0,4,1,1,1,17,2,278,0.0,0.7338129496402878,0,50,27,0.82,0.017985611510791366,2,1,23.372622,Consulta sobre Título Universitario
buenas noches! termine de rendir mi última materia del la tecnicatura en comercio exterior y aduanas y quería consultar donde debe solicitar el título intermedio. muchas gracias  ,3,2,1,1,2019,3,6,2,1,1,27,3,179,0.0,0.8324022346368715,3,29,11,0.9310344827586207,0.0111731843575419,1,0,23.139592999999998,Consulta sobre Título Universitario
"buenas tardes! necesito saber, por que razón la pág no me da la opción de solicitud de título en tramite. ya tengo todas las materias cursadas aprobadas y cargadas. a la semana de haber aprobado la última materia la opción estaba pero no la envié la solicitud por no saber que completar en un espacio y cuando quise volver a entrar la opción ya no está.   espero por favor una pronta respuesta! muchas gracias, saludos! ",4,4,7,1,2016,1,3,2,1,1,43,3,420,0.0,0.7976190476190477,9,78,38,0.6923076923076923,0.01904761904761905,3,0,22.75008,Consulta sobre Título Universitario
"buenas,necesito una constancia de alumno regular para anses pero tengo mi cuenta inhabilitada x no haber presentado el analítico,pero ya lo presente el día 11-12-2018habra posibilidad de k m tramiten dicha constancia espero su respuesta muchas gracias ",2,3,12,2,2018,3,2,4,1,1,5,3,252,0.0,0.8055555555555556,2,38,17,0.9210526315789473,0.007936507936507936,1,0,22.064356,Consulta sobre Título Universitario
"e día 11 de mayo solicite adjuntar a mi tramite(0009839/2014) de  solicitud de tutor la que en  su momento no fue aprobada, qudar incluida en la lista de espera para la docente viviana escanes aun no he tenido ninguna respuesta pido revisar mi situación. desde ya muchas gracias ",5,1,6,1,2015,3,1,1,1,1,5,3,279,0.0,0.7562724014336918,2,51,29,0.803921568627451,0.007168458781362007,1,0,21.91498,Consulta sobre Título Universitario
"e día 11 de mayo solicite adjuntar a mi tramite(0009839/2014) de  solicitud de tutor la que en  su momento no fue aprobada, qudar incluida en la lista de espera para la docente viviana escanes aun no he tenido ninguna respuesta pido revisar mi situación. desde ya muchas gracias ",5,1,6,1,2015,3,1,1,1,1,5,3,279,0.0,0.7562724014336918,2,51,29,0.803921568627451,0.007168458781362007,1,0,21.91498,Consulta sobre Título Universitario
"e día 11 de mayo solicite adjuntar a mi tramite(0009839/2014) de  solicitud de tutor la que en  su momento no fue aprobada, qudar incluida en la lista de espera para la docente viviana escanes aun no he tenido ninguna respuesta pido revisar mi situación. desde ya muchas gracias ",5,1,6,1,2015,3,1,1,1,1,5,3,279,0.0,0.7562724014336918,2,51,29,0.803921568627451,0.007168458781362007,1,0,21.91498,Consulta sobre Título Universitario
"e día 11 de mayo solicite adjuntar a mi tramite(0009839/2014) de  solicitud de tutor la que en  su momento no fue aprobada, qudar incluida en la lista de espera para la docente viviana escanes aun no he tenido ninguna respuesta pido revisar mi situación. desde ya muchas gracias ",5,1,6,1,2015,3,1,1,1,1,5,3,279,0.0,0.7562724014336918,2,51,29,0.803921568627451,0.007168458781362007,1,0,21.91498,Consulta sobre Título Universitario
"e día 11 de mayo solicite adjuntar a mi tramite(0009839/2014) de  solicitud de tutor la que en  su momento no fue aprobada, qudar incluida en la lista de espera para la docente viviana escanes aun no he tenido ninguna respuesta pido revisar mi situación. desde ya muchas gracias ",5,1,6,1,2015,3,1,1,1,1,5,3,279,0.0,0.7562724014336918,2,51,29,0.803921568627451,0.007168458781362007,1,0,21.91498,Consulta sobre Título Universitario
"e día 11 de mayo solicite adjuntar a mi tramite(0009839/2014) de  solicitud de tutor la que en  su momento no fue aprobada, qudar incluida en la lista de espera para la docente viviana escanes aun no he tenido ninguna respuesta pido revisar mi situación. desde ya muchas gracias ",5,1,6,1,2015,3,1,1,1,1,5,3,279,0.0,0.7562724014336918,2,51,29,0.803921568627451,0.007168458781362007,1,0,21.91498,Consulta sobre Título Universitario
"e día 11 de mayo solicite adjuntar a mi tramite(0009839/2014) de  solicitud de tutor la que en  su momento no fue aprobada, qudar incluida en la lista de espera para la docente viviana escanes aun no he tenido ninguna respuesta pido revisar mi situación. desde ya muchas gracias ",5,1,6,1,2015,3,1,1,1,1,5,3,279,0.0,0.7562724014336918,2,51,29,0.803921568627451,0.007168458781362007,1,0,21.91498,Consulta sobre Título Universitario
"e día 11 de mayo solicite adjuntar a mi tramite(0009839/2014) de  solicitud de tutor la que en  su momento no fue aprobada, qudar incluida en la lista de espera para la docente viviana escanes aun no he tenido ninguna respuesta pido revisar mi situación. desde ya muchas gracias ",5,1,6,1,2015,3,1,1,1,1,5,3,279,0.0,0.7562724014336918,2,51,29,0.803921568627451,0.007168458781362007,1,0,21.91498,Consulta sobre Título Universitario
"buenas tardes, el 23/03 rendi libre mi ultima materia en la carrera, queria saber que pasos debo seguir para tramitar mi título. muchas gracias ",0,1,4,1,2016,1,2,1,1,1,3,3,144,0.0,0.7777777777777778,1,25,9,0.96,0.020833333333333332,1,0,21.768696,Consulta sobre Título Universitario
"hola, queria saber cuales eran los pasos a seguir para tramitar mi titulo intermedio de tecnica, ya que rendi mi ultima materia del mismo en la ultima mesa de examen! ",3,4,8,2,2015,2,2,1,1,1,3,3,167,0.0,0.8023952095808383,0,31,15,0.9032258064516129,0.017964071856287425,1,0,21.55344,Consulta sobre Título Universitario
buen dia. hace pocos años tramite el titulo de tecnico universitario en comercio exterior y aduanas. y quería consultar cuando y donde podria retirar el certificado(diploma).  gracias. ,1,1,8,2,2017,1,3,1,1,0,27,2,185,0.0,0.8162162162162162,1,29,13,0.8620689655172413,0.021621621621621623,4,0,21.139206,Consulta sobre Título Universitario
"buenos dias: el dia 22 de febrero presente constancia de titulo en tramite, y que no adeudo materias en el colegio, ya pasaron mas de las 48hs habiles y no puedo anotarme en las materias y la cursada empieza hoy! espero una respuesta ! mucahs gracias ",0,1,3,1,2017,0,6,4,1,1,5,2,251,0.0,0.7808764940239044,0,47,26,0.7872340425531915,0.0199203187250996,1,0,21.128447,Consulta sobre Título Universitario
buen dia. queria saber si hay manera de presentarme a un final de una materia correlativa con otra. aun sin estar cargada el acta.  el jueves 11/7 rendi en luján analisis organizacional y aprobe. necesito presentarme al final de integrativa el 17/07. ya que son mis 2 ultimas materias. hay manera de hacer esto? ,5,2,7,1,2019,0,3,2,1,1,3,3,312,0.0,0.7692307692307693,1,56,29,0.8214285714285714,0.022435897435897436,6,0,20.843485,Consulta sobre Título Universitario
buen dia. queria saber si hay manera de presentarme a un final de una materia correlativa con otra. aun sin estar cargada el acta.  el jueves 11/7 rendi en luján analisis organizacional y aprobe. necesito presentarme al final de integrativa el 17/07. ya que son mis 2 ultimas materias. hay manera de hacer esto? ,5,2,7,1,2019,0,3,2,1,1,3,3,312,0.0,0.7692307692307693,1,56,29,0.8214285714285714,0.022435897435897436,6,0,20.843485,Consulta sobre Título Universitario
"buenas tardes,  complete el formulario para tramitar el titulo de la tecnicatura, queria sabe si hay alguna forma de obtener el certificado de titulo en tramite.  gracias! ",2,1,10,2,2015,2,3,1,1,1,24,2,172,0.0,0.8081395348837209,0,30,15,0.7666666666666667,0.023255813953488372,1,0,20.831387,Consulta sobre Título Universitario
hola. pedí reincorporación a la carrera y me cambiaron al plan 1713 cuando sólo me falta una materia.  necesito que vuelvan por favor al plan 1711. gracias. saludos ,0,2,3,1,2019,0,2,1,1,1,14,2,165,0.0,0.7515151515151515,3,30,17,0.8666666666666667,0.024242424242424242,4,0,20.767751999999998,Consulta sobre Título Universitario
hola buen dia queria consultar en que parte de la pagina tendria que ingresar para la pre-inscripcion a lic. en comercio internacional gracias. ,3,3,10,2,2015,0,2,0,0,1,27,3,144,0.0,0.8194444444444444,0,24,14,0.875,0.013888888888888888,2,0,20.760382,Consulta sobre Título Universitario
"necesito inicar el tramite de solicitud de titulo intermedio. vi el tutorial de la web, pero cuando ingreso a la solapa &quot;solicitudes&quot; no aparece laopcion de &quot;solicitud de titulos&quot;, como esta informado en el video. aguardo sus comentarios. muchas gracias. ",3,4,1,1,2017,0,1,1,1,1,5,9,275,0.0,0.8036363636363636,0,41,20,0.8292682926829268,0.03636363636363636,4,0,20.745264000000002,Consulta sobre Título Universitario
motiva consultar para tramitar el titulo de tecnica ya que he dado la ultima materia este cuatrimestre. como debo hacer??? espero comentarios saludos ,6,1,7,1,2015,2,1,1,1,1,0,3,150,0.0,0.82,0,24,12,1.0,0.02666666666666667,1,0,20.61795,Consulta sobre Título Universitario
"buenos días , quisiera saber cuanto más es la demora de que me acepten la solicitud de titulo en tramite , debido a que necesito para estos dias la constancia de título en tramite de mi tecnicatura ,por favor  espero su respuesta ",1,2,2,1,2019,0,6,3,1,1,5,3,230,0.0,0.8,3,44,25,0.7727272727272727,0.013043478260869565,1,0,20.526196,Consulta sobre Título Universitario
"buenas noches,  ayer 8/11/16 realicé la defensa de mi trabajo final de aplicación.  quería saber que trámites debía realizar para gestionar el título.  muchas gracias y saludos,  andrea. ",2,2,11,2,2016,3,3,1,1,1,2,2,187,0.0,0.7647058823529411,6,33,14,0.8484848484848485,0.026737967914438502,3,0,20.429861,Consulta sobre Título Universitario
"hola, yo ya comence, atraves de la pagina certificaciones.unlu, los tramites para el titulo intermedio de la lic. en trabajo social: queria saber en que momento podria pasar o pdir un constancia de titulo en tramite?. ",6,4,2,1,2016,1,5,2,1,0,5,3,218,0.0,0.7981651376146789,0,37,19,0.8378378378378378,0.03669724770642202,3,0,20.407356,Consulta sobre Título Universitario
"hola buenos días, yo había consultado para poder realizar la solicitud de titulo, me dijeron que desde mi perfil ingrese a la solapa certificado opción titulo en tramite, lo cual la opción esa no me sale o tendrá otro nombre, por favor si podrían ayudarme se los agradecería mucho.  ",0,1,2,1,2019,1,8,3,1,1,5,2,283,0.0,0.8056537102473498,7,51,26,0.9019607843137255,0.0176678445229682,1,0,20.343372,Consulta sobre Título Universitario
"buenos días, quería consultar porque no se me permite inscribirme en las materias, aunque el día viernes 22 de febrero entregué la constancia del titulo en trámite, con el documento. muchas gracias. ",5,4,2,1,2019,0,8,0,0,0,27,0,199,0.0,0.8040201005025126,5,33,15,0.9393939393939394,0.02512562814070352,2,0,20.218739000000003,Consulta sobre Título Universitario
"hola, preciso consultar sobre mi tramite por el boleto provincial, si habia llegado ok, porque me llego un mail por este tramite desde la unlu con un link que me da error. ",5,3,3,1,2018,3,1,1,1,1,8,2,172,0.0,0.7906976744186046,0,33,19,0.8787878787878788,0.023255813953488372,1,0,20.1074,Consulta sobre Título Universitario
"estimados; quiero tramitar el titulo intermedio de la carrera, lic en comercio internacional(tecnico universitario en comercio exterior) y la constancia de titulo en tramite, me han indicado que lo haga desde la solapa de mi perfil, desde certificados pero me sale la leyenda: &quot;no es posible generar un certificado, no existe solicitud de tit en tramite autorizada&quot;, me pueden ayudar con esto? les agradezco mucho. ",0,2,12,2,2018,2,1,1,1,1,27,9,425,0.0,0.8117647058823529,0,66,32,0.7878787878787878,0.02588235294117647,1,0,19.987179,Consulta sobre Título Universitario
"hola: en mi registro académico, a la hora de solicitar el tramite para el titulo, figuro como sexo femenino. desde ya, me gustaría poder cambiarlo a masculino, pero no me da la opción. espero su respuesta. ",0,4,3,1,2019,3,6,3,1,1,3,2,206,0.0,0.7864077669902912,3,37,21,0.8918918918918919,0.038834951456310676,3,0,19.925825,Consulta sobre Título Universitario
"hola: en mi registro académico, a la hora de solicitar el tramite para el titulo, figuro como sexo femenino. desde ya, me gustaría poder cambiarlo a masculino, pero no me da la opción. espero su respuesta. ",0,4,3,1,2019,3,6,3,1,1,3,2,206,0.0,0.7864077669902912,3,37,21,0.8918918918918919,0.038834951456310676,3,0,19.925825,Consulta sobre Título Universitario
"hola buen día, quería consultar si figuró en el padrón para votar en las elecciones del 08/11. ya que no me encontré en los padrones publicados.  muchas gracias. saludos  ",0,1,11,2,2017,0,5,2,1,0,54,5,171,0.0,0.7660818713450293,5,32,19,0.875,0.023391812865497075,3,0,19.864088,Consulta sobre Título Universitario
"hola , envié un pedido de solicitud de prorroga para presentar el titulo,  adjunté comprobante de titulo en tramite, queria saber si &iquest;fue aceptada ?  para  que desbloqueen mi perfil y poder entrar a la pagina y a  inscribirme al segundo cuatrimestre...saludo atentamente,  muchas gracias  ",4,1,8,2,2018,0,5,4,1,1,43,2,296,0.0,0.793918918918919,2,52,27,0.7884615384615384,0.030405405405405407,3,0,19.862092999999998,Consulta sobre Título Universitario
buenos dias!  el 22/12 rendí final de administración integrativa (20264) la cual aprobé con 4. y era mi ultima materia. al día de la fecha no veo la nota cargada en la situación de académica para poder comenzar a tramitar el titulo. le he consultado a la profesora y me informo que las actas fueron entregadas a la facultad. quedo a la espera de sus comentarios. saludos ,3,2,1,1,2017,0,2,3,1,1,3,3,371,0.0,0.7654986522911051,6,69,39,0.782608695652174,0.016172506738544475,5,0,19.82899,Consulta sobre Título Universitario
"buenos días, quería saber si el tramite de ingreso de santiago garcia fournier, dni 43021703 fue ingresado correctamente. en caso de ser afirmativa la respuesta, por favor enviar los pasos a seguir. muchas gracias.  ",2,4,11,2,2018,1,8,0,0,1,3,2,216,0.0,0.7731481481481481,2,36,16,0.9166666666666666,0.027777777777777776,3,0,19.609318,Consulta sobre Título Universitario
