consulta,dia_semana,semana_del_mes,mes,cuatrimestre,anio,hora_discretizada,dni_discretizado,legajo_discretizado,posee_legajo,posee_telefono,carrera_valor,proveedor_correo,cantidad_caracteres,proporcion_mayusculas,proporcion_letras,cantidad_tildes,cantidad_palabras,cantidad_palabras_cortas,proporcion_palabras_distintas,frecuencia_signos_puntuacion,cantidad_oraciones,utiliza_codigo_asignatura,score,clase
"buen día, quisiera información respecto a la inscripción para la licenciatura en comercio internacional. gracias ",2,5,7,1,2019,1,8,0,0,0,27,1,113,0.0,0.8495575221238938,3,16,8,0.9375,0.017699115044247787,1,0,11.208527,Consulta por Equivalencias
solicitud de titulo de licenciado/a en comercio internacional ,1,2,12,2,2016,1,1,1,1,1,27,1,62,0.0,0.8548387096774194,0,9,4,0.8888888888888888,0.0,1,0,10.846617,Consulta por Equivalencias
"periodo de inscripción de la carrera comercio internacional para estudiantes extranjeros, requisitos y más información al respecto gracias ",6,3,10,2,2017,2,1,0,0,1,27,1,139,0.0,0.8633093525179856,3,19,8,0.9473684210526315,0.007194244604316547,1,0,10.680038,Consulta por Equivalencias
buenas tardes. quisiera consultar sobre el estado de la solicitud de equivalencias que fue solicitada en el período abril-mayo del año 2018. muchas gracias. ,2,2,2,1,2019,1,7,4,1,0,1,4,157,0.0,0.7961783439490446,1,25,11,0.92,0.01910828025477707,3,0,9.894221,Consulta por Equivalencias
"buenas tardes, quisiera saber como inicar el tramite para retirar el diploma de tecnico en comercio exterior. saludos ",1,3,2,1,2018,1,5,2,1,0,27,4,118,0.0,0.8305084745762712,0,19,7,0.9473684210526315,0.01694915254237288,1,0,9.798060000000001,Consulta por Equivalencias
"buenas noches ,mi consulta es respecto a la solicitud de equivalencias de asignaturas aprobadas en otra institucion ,ya que ante la primera respuesta volvi a enviar una carta adjuntando las materias faltantes,y el tramite tri-luj:0003934/2013 (envie la carta en el 2014) figura terminado pero no recibi una nueva notificacion del mismo. espero sus respuestas .muchas gracias ",1,2,7,1,2016,3,2,2,1,0,4,12,375,0.0,0.784,0,57,25,0.8596491228070176,0.016,2,0,9.797742999999999,Consulta por Equivalencias
"buenas noches ,mi consulta es respecto a la solicitud de equivalencias de asignaturas aprobadas en otra institucion ,ya que ante la primera respuesta volvi a enviar una carta adjuntando las materias faltantes,y el tramite tri-luj:0003934/2013 (envie la carta en el 2014) figura terminado pero no recibi una nueva notificacion del mismo. espero sus respuestas .muchas gracias ",1,2,7,1,2016,3,2,2,1,0,4,12,375,0.0,0.784,0,57,25,0.8596491228070176,0.016,2,0,9.797742999999999,Consulta por Equivalencias
"estimados, quisiera saber el estado de mi trámite de equivalencias solicitado en mayo.  aguardo respuesta, saludos regina andrada  ",3,4,9,2,2016,3,3,0,0,0,54,4,131,0.0,0.8244274809160306,1,21,8,0.8571428571428571,0.022900763358778626,1,0,9.7619095,Consulta por Equivalencias
"estimados, buenos dias, en el mes de noviembre presente programas de materias para solicitar equivalencias, la respuesta online en febrero fue que no corresponde tomar ninguna materia, me gustaría saber si es posible el motivo, y si puedo volver a presentar la solicitud ( necesito presentar todo legalizado nuevamente?) para que revean la situación.  muchas gracias! saludos cordiales. carolina ",1,2,5,1,2018,2,5,4,1,1,54,4,396,0.0,0.8207070707070707,2,61,26,0.8360655737704918,0.022727272727272728,2,0,9.631193,Consulta por Equivalencias
"buenas noches, quería consultar el estado del trámite por solicitud de equivalencias. favor de comunicarse. gracias. ",0,2,3,1,2017,3,2,3,1,1,3,4,117,0.0,0.8290598290598291,2,17,6,0.9411764705882353,0.03418803418803419,3,0,9.577242,Consulta por Equivalencias
"buenas noches, quería consultar el estado del trámite por solicitud de equivalencias. favor de comunicarse. gracias. ",0,2,3,1,2017,3,2,3,1,1,3,4,117,0.0,0.8290598290598291,2,17,6,0.9411764705882353,0.03418803418803419,3,0,9.577242,Consulta por Equivalencias
"buenos días, quisiera consultar por el estado de mi trámite de solicitud de equivalencias.  gracias!  victoria  ",1,1,5,1,2019,0,3,4,1,0,27,1,112,0.0,0.8035714285714286,2,20,10,0.75,0.026785714285714284,1,0,9.577242,Consulta por Equivalencias
"buenas tardes, me comunico para solicitar los programas de las materias que tengo aprovadas para presentarlos como equivalencias en otra universidad. muchas gracias. saludos ",1,2,2,1,2017,2,7,3,1,1,3,1,174,0.0,0.8448275862068966,0,25,11,0.96,0.017241379310344827,2,0,9.223023,Consulta por Equivalencias
"estimados, solicito saber mi promedio histórico con respecto a la carrera, es requisito para un tramite para un futuro postgrado.  gracias  saludos ",2,1,5,1,2016,0,3,4,1,1,29,1,148,0.0,0.8175675675675675,1,25,12,0.84,0.02027027027027027,1,0,9.110366,Consulta por Equivalencias
a quien corresponda.  sigo esperando la resolución final de las equivalencias externas.  saludos. ,0,1,5,1,2018,1,5,4,1,0,54,4,98,0.0,0.8163265306122449,1,16,8,0.875,0.030612244897959183,3,0,9.101426,Consulta por Equivalencias
"buenos dias , quisiera saber luego de haber completado la solicitud del boleto estudiantil,cuales son los pasos a seguir.  muchas gracias,saludos maria eugenia chajut ",6,3,3,1,2018,1,7,4,1,1,3,1,167,0.0,0.8263473053892215,0,26,10,0.9615384615384616,0.023952095808383235,1,0,9.028671000000001,Consulta por Equivalencias
"me hice un cambio de carrera de lic en administración a lic en comercio internacional. tengo administración general y derecho ii aprobadas y no me tomaron las equivalencias de administración general e instituciones del derecho privado. quisieras saber el motivo ya que a compañeros si se las han tomado. aguardo respuesta, muchas gracias  ",3,2,6,1,2019,3,7,3,1,1,27,4,339,0.0,0.8289085545722714,3,55,29,0.7636363636363637,0.011799410029498525,3,0,9.020699,Consulta por Equivalencias
"estimados, buenas tardes, quisiera saber cuándo estará disponible la opción para iniciar el trámite de solicitud de título. me recibí 17 de diciembre. muchas gracias. saludos.  ",2,4,12,2,2016,3,2,1,1,1,27,4,177,0.0,0.8022598870056498,6,28,10,0.8928571428571429,0.03389830508474576,4,0,8.902617,Consulta por Equivalencias
"queria consultar en referencia a la nota que envie anteriormente por solicitud de equivalencias internas (nro de comprobante 11443), no veo que todas las materias por las que solicite equivalencias me figuren como aprobadas actualmente, me gustaria saber como proceder con la materia faltante (contabilidad ii por contabilidad gerencial.)  ",0,4,4,1,2018,2,3,1,1,1,3,4,340,0.0,0.8176470588235294,0,51,26,0.7843137254901961,0.008823529411764706,1,0,8.895418,Consulta por Equivalencias
"queria consultar en referencia a la nota que envie anteriormente por solicitud de equivalencias internas (nro de comprobante 11443), no veo que todas las materias por las que solicite equivalencias me figuren como aprobadas actualmente, me gustaria saber como proceder con la materia faltante (contabilidad ii por contabilidad gerencial.)  ",0,4,4,1,2018,2,3,1,1,1,3,4,340,0.0,0.8176470588235294,0,51,26,0.7843137254901961,0.008823529411764706,1,0,8.895418,Consulta por Equivalencias
"buenas tardes, quisiera saber cual sera la fecha de inscripcion para el año 2019. y como puedo adquirir la solicitud de inscrpcion.  desde ya muchas gracias. saludos ",0,2,8,2,2018,1,2,0,0,1,5,1,166,0.0,0.7831325301204819,0,29,14,0.896551724137931,0.024096385542168676,3,0,8.780035,Consulta por Equivalencias
"estimados, buenas tardes. quisiera releer una notificación que me envío la universidad respecto a mis equivalencias y otras materias que podrían considerarse en igual situación. yo me notifique, y leí la misma pero quisiera descargar el contenido de la misma y desconozco como hacerlo. agradeceré una pronta respuesta.   saludos cordiales.   lic. verónica a. quintana ",0,1,8,2,2018,1,1,4,1,1,54,1,368,0.0,0.8179347826086957,7,59,28,0.7796610169491526,0.024456521739130436,7,0,8.729523,Consulta por Equivalencias
"estimados,  buenas tardes, la siguiente es para consultarles si siendo técnico en comercio internacional puedo cambiar de carrera y a pelar al régimen de equivalencias?  de ante mano gracias. alejandro gaston matto leg 113066 ",4,2,4,1,2019,1,2,2,1,1,27,4,226,0.0,0.7964601769911505,2,37,17,0.8918918918918919,0.017699115044247787,1,0,8.596962,Consulta por Equivalencias
"buenos días, quisiera saber en qué fechas se darán los coloquios para otorgar las equivalencias.  muchas gracias ",1,3,1,1,2018,0,6,0,0,1,43,7,113,0.0,0.8230088495575221,3,19,8,0.9473684210526315,0.017699115044247787,1,0,8.578447,Consulta por Equivalencias
"buenos días, quisiera saber en qué fechas se darán los coloquios para otorgar las equivalencias.  muchas gracias ",1,3,1,1,2018,0,6,0,0,1,43,7,113,0.0,0.8230088495575221,3,19,8,0.9473684210526315,0.017699115044247787,1,0,8.578447,Consulta por Equivalencias
"buenos días, quisiera saber en qué fechas se darán los coloquios para otorgar las equivalencias.  muchas gracias ",1,3,1,1,2018,0,6,0,0,1,43,7,113,0.0,0.8230088495575221,3,19,8,0.9473684210526315,0.017699115044247787,1,0,8.578447,Consulta por Equivalencias
estimados en diciembre inicie la solicitud del título de magister en demografía social. me gustaría saber en que estadio se encuentra dicha solicitud. saludos andrea lorenzetti ,3,3,3,1,2017,3,1,2,1,1,0,1,177,0.0,0.8418079096045198,3,27,10,0.9259259259259259,0.011299435028248588,2,0,8.576969,Consulta por Equivalencias
"buenas tardes, en diciembre presente equivalencias provenientes de otra universidad, queria saber si habia alguna novedad?  muchas gracias carolina  ",1,3,3,1,2019,2,5,0,0,1,54,1,149,0.0,0.8389261744966443,0,22,7,0.9090909090909091,0.020134228187919462,1,0,8.312968,Consulta por Equivalencias
"buenos días, quisiera saber porque cuando descargo el analítico no me figuran todas las materias aprobadas por equivalencias. muchas gracias. ",5,4,4,1,2018,0,4,4,1,1,54,4,142,0.0,0.8380281690140845,2,21,6,1.0,0.02112676056338028,2,0,8.1862955,Consulta por Equivalencias
"mandé un mail a informes@unlu.edu.ar, respecto a una duda sobre por qué se me rechazó la solicitud de excepción de correlatividad. por favor, contestar. gracias. ",3,5,8,2,2019,3,6,2,1,1,3,1,162,0.0,0.7962962962962963,4,26,15,0.8846153846153846,0.043209876543209874,5,0,8.170127,Consulta por Equivalencias
buen dia. todavia no recibi ninguna resolocuon sobre las equivalencias externas. para abril iba a estar y todavia nada. saludos ,3,5,5,1,2018,0,5,4,1,0,54,4,128,0.0,0.8203125,0,21,9,0.9523809523809523,0.0234375,3,0,8.130622,Consulta por Equivalencias
reincorporación a la carrera : comercio internacional. desde ya muchas gracias. ,2,3,10,2,2017,2,3,1,1,1,27,4,80,0.0,0.825,1,12,5,1.0,0.0375,2,0,8.1257515,Consulta por Equivalencias
buenas tardes quisiera saber si el lunes 06 hay clases con respecto al paro de docentes. desde ya muchas gracias ,4,1,3,1,2018,3,6,4,1,1,3,12,113,0.0,0.7964601769911505,0,21,10,1.0,0.008849557522123894,1,0,8.1098995,Consulta por Equivalencias
"buenas noches:   hace 1 mes y medio aproximadamente solicite equivalencias por las materias que curse cuando estudia en la ungs. me preguntaba cual es el estado de dicho tramite.  desde ya muchas gracias,  saludos, ",4,2,7,1,2018,3,4,4,1,1,55,1,215,0.0,0.7953488372093023,0,39,20,0.8974358974358975,0.023255813953488372,2,0,8.064731,Consulta por Equivalencias
buenos días: los primeros días de agosto gestione titulo tecnicatura. complete encuesta y no recibí todavía ninguna información al respecto. me podrían informar el estado de dicho tramite? desde ya muchas gracias.  saludos. guillermo  ,0,1,10,2,2016,0,2,2,1,1,5,4,235,0.0,0.8212765957446808,6,37,13,0.918918918918919,0.02553191489361702,4,0,8.001767,Consulta por Equivalencias
"buena noches, no puedo realizar la solicitud del titulo via web, queria saber a que se debe dicho problema.  aguardo respuesta.  saludos. ",4,4,12,2,2018,3,4,2,1,1,54,4,138,0.0,0.7898550724637681,0,25,12,0.92,0.036231884057971016,3,0,7.823571,Consulta por Equivalencias
"buenas tardes  recibí una notificación de aprobación de materias de equivalencias a mi nombre, correspondiente.  sin embargo recibí una 2da notificación a nombre pilar battiti borner.  quisiera saber además si esta aprobación corresponde al total de las materias presentadas o si es un informe parcial.   &iexcl;muchas gracias!  saludos ",2,1,6,1,2016,2,5,3,1,1,4,1,337,0.0,0.8160237388724035,7,55,26,0.7090909090909091,0.017804154302670624,3,0,7.793703,Consulta por Equivalencias
"buenas tardes  recibí una notificación de aprobación de materias de equivalencias a mi nombre, correspondiente.  sin embargo recibí una 2da notificación a nombre pilar battiti borner.  quisiera saber además si esta aprobación corresponde al total de las materias presentadas o si es un informe parcial.   &iexcl;muchas gracias!  saludos ",2,1,6,1,2016,2,5,3,1,1,4,1,337,0.0,0.8160237388724035,7,55,26,0.7090909090909091,0.017804154302670624,3,0,7.793703,Consulta por Equivalencias
buenas tardes queria saber cuando me notifican sobre las equivalencias de agronomia a materias de tec. en inspeccion de alimentos desde ya muchas gracias. ,2,2,12,2,2016,2,1,1,1,1,19,4,155,0.0,0.832258064516129,0,25,10,0.92,0.012903225806451613,2,0,7.715994,Consulta por Equivalencias
"estimados. me anote para rendir el final de costos la semana pasada  y todavia no me aprobaron la solicitud, quisiera saber porque.  saludos ",2,5,7,1,2019,2,4,2,1,1,54,4,141,0.0,0.8014184397163121,0,26,12,0.8461538461538461,0.02127659574468085,2,0,7.7095675,Consulta por Equivalencias
"buen dia,   el año pasado había realizado el tramite de equivalencias para continuar con la carrera de contador, ya que me había recibido de licenciada en adm, pero ahora veo el siguiente mensaje:  &quot;la coordinación de la carrera dictaminó que no corresponde otorgar equivalencias según el plan de estudios vigente&quot; , esto significa que no me tomaron las materias ?   muchas gracias,  saludos!   ",2,3,3,1,2019,0,5,4,1,0,54,4,405,0.0,0.7950617283950617,5,72,42,0.6805555555555556,0.024691358024691357,1,0,7.6981907000000005,Consulta por Equivalencias
"buen dia,   el año pasado había realizado el tramite de equivalencias para continuar con la carrera de contador, ya que me había recibido de licenciada en adm, pero ahora veo el siguiente mensaje:  &quot;la coordinación de la carrera dictaminó que no corresponde otorgar equivalencias según el plan de estudios vigente&quot; , esto significa que no me tomaron las materias ?   muchas gracias,  saludos!   ",2,3,3,1,2019,0,5,4,1,0,54,4,405,0.0,0.7950617283950617,5,72,42,0.6805555555555556,0.024691358024691357,1,0,7.6981907000000005,Consulta por Equivalencias
buenas noches. no recuerdo mi numero de legajo. necesitaria saberlo asi puedo ingresar a mi perfil. ,0,3,7,1,2018,3,4,0,0,1,3,1,100,0.0,0.81,0,17,7,0.9411764705882353,0.03,3,0,18.786003,Consulta por Legajo
me podrian recordar mi nunero de legajo. no lo recuerdo y no puedo entrar a mi perfil. gracias ,4,4,5,1,2016,1,5,0,0,0,43,1,95,0.0,0.7894736842105263,0,19,10,0.8947368421052632,0.021052631578947368,2,0,18.458765,Consulta por Legajo
buenas tardes necesitaria saber mi numero de legajo. gracias ,0,2,11,2,2015,2,4,0,0,0,19,4,61,0.0,0.8360655737704918,0,10,3,1.0,0.01639344262295082,1,0,17.967371,Consulta por Legajo
necesitaria saber mi numero de legajo. gracias! ,1,1,8,2,2018,1,6,0,0,0,52,4,48,0.0,0.8125,0,8,3,1.0,0.041666666666666664,1,0,16.017457999999998,Consulta por Legajo
"buenas tardes, me olvide la contrasena para entrar a mi situacion academica, quisiera recuperarla. gracias!  ",1,4,11,2,2015,1,8,2,1,0,0,4,109,0.0,0.8165137614678899,0,17,7,0.9411764705882353,0.03669724770642202,1,0,15.754842000000002,Consulta por Legajo
"buenas tardes, olvide mi numero de legajo, como puedo consultarlo? desde ya muchas gracias  ",5,2,3,1,2019,1,6,0,0,1,5,1,92,0.0,0.8043478260869565,0,16,6,0.9375,0.03260869565217391,1,0,15.344401999999999,Consulta por Legajo
olvide mi numero de legajo  ,3,2,8,2,2018,3,6,0,0,1,17,1,28,0.0,0.7857142857142857,0,7,4,0.8571428571428571,0.0,1,0,15.335491000000001,Consulta por Legajo
numero de legajo lo olvide ,3,2,6,1,2016,3,7,0,0,1,27,4,27,0.0,0.8148148148148148,0,6,3,1.0,0.0,1,0,15.335491000000001,Consulta por Legajo
no recuerdo numero de legajo ,0,4,8,2,2017,3,1,0,0,1,5,1,29,0.0,0.8275862068965517,0,6,3,1.0,0.0,1,0,15.023867999999998,Consulta por Legajo
"me olvide mi contraseña, de que manera puedo recuperarla? ",2,2,2,1,2017,2,4,3,1,1,5,4,58,0.0,0.8103448275862069,0,10,5,1.0,0.034482758620689655,1,0,14.948966,Consulta por Legajo
no recuerdo mi numero de legajo ,4,2,5,1,2018,2,7,0,0,0,4,7,32,0.0,0.8125,0,7,4,1.0,0.0,1,0,14.732854000000001,Consulta por Legajo
no recuerdo el numero de legajo ,2,1,3,1,2017,2,3,0,0,0,1,4,32,0.0,0.8125,0,7,4,1.0,0.0,1,0,14.732854000000001,Consulta por Legajo
no recuerdo mi numero de legajo   ,2,3,10,2,2017,0,4,0,0,0,54,1,34,0.0,0.7647058823529411,0,9,6,0.7777777777777778,0.0,1,0,14.732854000000001,Consulta por Legajo
me olvide la contraseña de mi acceso como puedo recuperarla? ,3,1,7,1,2017,3,1,2,1,1,17,1,61,0.0,0.819672131147541,0,11,6,1.0,0.01639344262295082,1,0,14.680225,Consulta por Legajo
"buenas tardes,olvide mi contraseña,necesito recuperarla para inscribirse,pero cuando coloco el código de verificación me salta siempre incorrecto. ",6,2,12,2,2015,1,3,1,1,1,3,12,147,0.0,0.8571428571428571,2,18,6,1.0,0.027210884353741496,1,0,14.554491,Consulta por Legajo
olvide mi numero de legajo. como lo recupero? ,4,1,3,1,2017,1,1,0,0,1,3,4,46,0.0,0.782608695652174,0,9,5,1.0,0.043478260869565216,1,0,14.477576999999998,Consulta por Legajo
olvide mi numero de legajo como puedo recuperarlo? ,3,4,2,1,2019,0,6,0,0,0,0,4,51,0.0,0.8235294117647058,0,9,4,1.0,0.0196078431372549,1,0,14.477576999999998,Consulta por Legajo
hola buenas tardes necesitaria saber ni numero de lagajo ,1,2,7,1,2018,1,8,0,0,1,43,4,57,0.0,0.8421052631578947,0,10,4,1.0,0.0,1,0,14.441555,Consulta por Legajo
necesitaria mi numero de legajo y como me puedo reinscribir en la carrera? ,2,2,3,1,2018,0,4,0,0,1,52,4,75,0.0,0.8133333333333334,0,14,8,1.0,0.013333333333333334,1,0,14.378172,Consulta por Legajo
buenas tardes. no recuerdo mi numero de legajo. como debo hacer para recuperar esa informacion. muchas gracias. ,3,1,3,1,2019,2,5,0,0,1,3,1,112,0.0,0.8125,0,18,8,1.0,0.03571428571428571,4,0,14.357441,Consulta por Legajo
"no recuerdo mi numero de legajo, ni mi contraseña para ingresar, actualmente no estoy inscripto en ninguna carrera, pero la lic. en sistemas fue lo último que hice. ",3,3,3,1,2018,0,6,0,0,1,17,11,165,0.0,0.8,1,29,16,0.896551724137931,0.030303030303030304,2,0,14.303754999999999,Consulta por Legajo
"hola, olvide mi numero de legajo. como puedo recuperarlo? gracias!!!  ",2,4,7,1,2018,3,4,0,0,1,18,4,70,0.0,0.7571428571428571,0,12,5,0.9166666666666666,0.08571428571428572,1,0,13.957045,Consulta por Legajo
"hola, me olvide mi numero de legajo, como podre recuperarlo?  ",4,3,9,2,2019,1,6,0,0,1,16,4,62,0.0,0.7741935483870968,0,12,6,0.9166666666666666,0.04838709677419355,1,0,13.957045,Consulta por Legajo
"me olvide la contraseña del servicio académicos web, &iquest;cómo hago para recuperarla? ",4,1,5,1,2018,3,8,4,1,1,27,4,89,0.0,0.8202247191011236,2,13,7,1.0,0.033707865168539325,1,0,13.92901,Consulta por Legajo
"me olvide la contraseña del servicio académicos web, &iquest;cómo hago para recuperarla? ",4,1,5,1,2018,3,8,4,1,1,27,4,89,0.0,0.8202247191011236,2,13,7,1.0,0.033707865168539325,1,0,13.92901,Consulta por Legajo
hola me olvide mi contraseña de aulas virtuales y no se como recuperarla ,6,4,9,2,2016,3,8,3,1,0,1,1,73,0.0,0.821917808219178,0,14,9,1.0,0.0,1,0,13.92901,Consulta por Legajo
"buenas tardes, no recuerdo el numero de legajo otorgado por simultaneidad para la carrera de contador publico, podrian enviarmelo gracias! ",5,5,12,2,2018,2,1,0,0,1,54,12,139,0.0,0.8345323741007195,0,21,8,0.9523809523809523,0.02158273381294964,1,0,13.701111,Consulta por Legajo
en el mes de diciembre realice la reinscripcion a la facultad. necesitaria informen numero de legajo ,4,4,2,1,2019,1,1,0,0,1,54,4,101,0.0,0.8316831683168316,0,17,9,0.8823529411764706,0.009900990099009901,1,0,13.678232000000001,Consulta por Legajo
numero de legajo de la carrera lic. en administracion ,1,2,11,2,2018,1,6,3,1,0,54,4,54,0.0,0.8148148148148148,0,10,6,0.9,0.018518518518518517,1,0,13.516581,Consulta por Legajo
"buenas tardes. quería consultar por mi numero de legajo, ya que no lo recuerdo y así poder restablecer mi contraseña. gracias ",5,4,11,2,2016,2,5,0,0,1,27,4,126,0.0,0.8095238095238095,2,22,11,0.9545454545454546,0.023809523809523808,2,0,13.495469,Consulta por Legajo
hola les consulto por que olvide mi contraseña... quisiera saber como puero recuperarla.   muchas gracias! ,2,2,12,2,2016,1,2,1,1,0,5,4,107,0.0,0.794392523364486,0,18,9,0.8888888888888888,0.04672897196261682,4,0,13.469504999999998,Consulta por Legajo
no recuerdo mi numero de legajo. como podría obtenerlo nuevamente. gracias ,1,1,3,1,2017,1,3,0,0,1,4,1,75,0.0,0.8266666666666667,1,12,5,1.0,0.02666666666666667,2,0,13.431963,Consulta por Legajo
no recuerdo si mi numero de legajo es el correcto. gracias!! ,2,1,12,2,2017,2,6,2,1,1,43,9,61,0.0,0.7704918032786885,0,12,7,1.0,0.04918032786885246,1,0,13.431963,Consulta por Legajo
"no recuerdo el numero de legajo, quisiera saber mi condicion actual.muchas gracias ",5,4,2,1,2016,2,6,0,0,0,3,4,83,0.0,0.8313253012048193,0,13,5,1.0,0.024096385542168676,1,0,13.198873999999998,Consulta por Legajo
hola no recuerdo mi numero de legajo y no se como recuperarlo ,0,3,11,2,2016,2,6,0,0,0,54,4,62,0.0,0.8064516129032258,0,13,9,0.9230769230769231,0.0,1,0,13.198873999999998,Consulta por Legajo
"hola,  quisiera saber el legajo de lic. en administración,  por simultaneidad que no lo recuerdo. ",5,3,12,2,2016,2,6,3,1,1,54,1,98,0.0,0.7857142857142857,1,18,11,0.8888888888888888,0.04081632653061224,2,0,13.194054000000001,Consulta por Legajo
"buenas tardes, comencé a cursar la carrera de contador y no recuerdo mi nuevo numero de legajo  ( el anterior era 78835) como podría hacer para recuperar el numero.  muchas gracias    ",0,3,2,1,2017,1,3,0,0,1,54,1,184,0.0,0.7554347826086957,2,37,19,0.8108108108108109,0.010869565217391304,1,0,13.115066,Consulta por Legajo
buenas tardes. quisiera hacer un reingreso a la carrera. no recuerdo el numero de legajo. tengo que acercarme a hacer el reingreso? gracias. ,3,4,10,2,2016,3,3,0,0,1,4,4,141,0.0,0.8014184397163121,0,24,10,0.875,0.03546099290780142,4,0,13.102163000000001,Consulta por Legajo
tengo un problema. nunca se me a enviado el numero de  legajo.. necesitaria saber que tendria que hacer. gracias.  ,0,1,2,1,2017,3,7,0,0,1,19,1,115,0.0,0.7739130434782608,0,22,11,0.8636363636363636,0.043478260869565216,5,0,13.043277999999999,Consulta por Legajo
"hola buen dia, quisiera saber mi numero de legajo, no lo recuerdo gracias ",4,1,5,1,2018,0,4,0,0,1,41,12,74,0.0,0.7972972972972973,0,14,8,1.0,0.02702702702702703,1,0,12.973737,Consulta por Legajo
"hola, no recuerdo mi numero de legajo. me lo podran pasar x favor? ",2,2,6,1,2017,1,2,0,0,1,5,1,67,0.0,0.7611940298507462,0,14,7,1.0,0.04477611940298507,1,0,12.973737,Consulta por Legajo
me olvide mi numero de legajo me lo podran decir por favor? desde ya muchas gracias  ,3,4,7,1,2017,3,7,0,0,1,54,1,85,0.0,0.788235294117647,0,18,9,0.8888888888888888,0.011764705882352941,1,0,12.5981655,Consulta por Legajo
"hola,buenas noches..no recuerdo mi numero de legajo,por favor podrían enviarmelo?muchas gracias!!!! ",5,4,10,2,2018,3,8,0,0,1,0,1,100,0.0,0.8,1,12,3,1.0,0.09,2,0,12.545746000000001,Consulta por Legajo
que tal! me olvide el numero de legajo! me lo podrian facilitar de algun modo? muchas gracias ,2,3,11,2,2017,0,5,0,0,0,0,4,94,0.0,0.7872340425531915,0,18,9,0.8888888888888888,0.031914893617021274,1,0,12.396999000000001,Consulta por Legajo
no recuerdo mi numero de legajo para ingresar a mi espacio web. como puedo solicitarlo? gracias ,1,2,2,1,2016,3,3,0,0,1,4,4,96,0.0,0.8125,0,17,9,0.9411764705882353,0.020833333333333332,1,0,12.342166,Consulta por Legajo
"hola quiero saber si me pueden pasar mi numero de legajo porque no lo recuerdo,gracias. ",2,2,6,1,2017,3,4,0,0,1,54,4,88,0.0,0.8068181818181818,0,16,8,1.0,0.022727272727272728,1,0,12.342166,Consulta por Legajo
hola olvide mi numero de legajo y quisiera que me lo envíen por favor. desde ya muchas gracias ,3,4,1,1,2017,1,3,0,0,1,15,4,95,0.0,0.8,1,19,10,1.0,0.010526315789473684,1,0,12.202159,Consulta por Legajo
hola . me contacto porque no recuerdo mi numero de legajo y querían saber si podrian pasarmelo. saludos ,1,5,8,2,2016,0,4,0,0,0,5,4,104,0.0,0.8076923076923077,1,19,9,1.0,0.019230769230769232,2,0,12.145088000000001,Consulta por Legajo
"hola quisiera inscribirme para los talleres y no recuerdo el numero del legajo ,me lo podrian pasar ",0,3,1,1,2018,0,2,0,0,1,5,4,100,0.0,0.82,0,18,10,1.0,0.01,1,0,12.145088000000001,Consulta por Legajo
"buenas tardes. necesito confirmar mi numero de legajo , pq no lo recuerdo bien. y saber cuando puedp reeincribirme ya q por via web no me lo permite. muchas gracias! ",4,3,1,1,2019,1,3,1,1,1,52,1,166,0.0,0.7891566265060241,0,31,16,0.9354838709677419,0.030120481927710843,3,0,12.048738499999999,Consulta por Legajo
"hola, me dirijo a ustedes para corroborar que mi solicitud de tramite del titulo de tecnico universitario en minoridad y familia haya sido aceptada y en caso de serlo nesecitaria el certificado de titulo en tramite &iquest; lo manda por mail o tengo que hacercarme hasta la universidad? .  espero respuestas. saludo atentamente.  ",2,1,10,2,2016,0,3,1,1,1,5,4,330,0.0,0.8121212121212121,0,56,29,0.8035714285714286,0.01818181818181818,3,0,15.473405999999999,Consulta sobre Título Universitario
buen dia. hace pocos años tramite el titulo de tecnico universitario en comercio exterior y aduanas. y quería consultar cuando y donde podria retirar el certificado(diploma).  gracias. ,1,1,8,2,2017,1,3,1,1,0,27,1,185,0.0,0.8162162162162162,1,29,13,0.8620689655172413,0.021621621621621623,4,0,14.652968,Consulta sobre Título Universitario
"hola , envié un pedido de solicitud de prorroga para presentar el titulo,  adjunté comprobante de titulo en tramite, queria saber si &iquest;fue aceptada ?  para  que desbloqueen mi perfil y poder entrar a la pagina y a  inscribirme al segundo cuatrimestre...saludo atentamente,  muchas gracias  ",4,1,8,2,2018,0,5,4,1,1,43,1,296,0.0,0.793918918918919,2,52,27,0.7884615384615384,0.030405405405405407,3,0,13.437022,Consulta sobre Título Universitario
"quiero cargar la solicitud de titulo y no me permite, tengo que hacer algún tramite adicional? saludos.  ",2,1,1,1,2019,1,3,1,1,1,54,4,105,0.0,0.8,1,19,8,0.9473684210526315,0.02857142857142857,1,0,12.187037,Consulta sobre Título Universitario
   quiero ingresar al sistema para solicitar mi titulo intermedio ( tecnico en comercio exterior y aduanas) y el sistema no me lo permite! ,1,1,10,2,2017,1,1,1,1,1,27,4,139,0.0,0.7913669064748201,0,27,15,0.8148148148148148,0.007194244604316547,1,0,11.665495,Consulta sobre Título Universitario
   quiero ingresar al sistema para solicitar mi titulo intermedio ( tecnico en comercio exterior y aduanas) y el sistema no me lo permite! ,1,1,10,2,2017,1,1,1,1,1,27,4,139,0.0,0.7913669064748201,0,27,15,0.8148148148148148,0.007194244604316547,1,0,11.665495,Consulta sobre Título Universitario
