consulta,dia_semana,semana_del_mes,mes,cuatrimestre,anio,hora_discretizada,dni_discretizado,legajo_discretizado,posee_legajo,posee_telefono,carrera_valor,proveedor_correo,cantidad_caracteres,proporcion_mayusculas,proporcion_letras,cantidad_tildes,cantidad_palabras,cantidad_palabras_cortas,proporcion_palabras_distintas,frecuencia_signos_puntuacion,cantidad_oraciones,utiliza_codigo_asignatura,score,clase
"queria consultar en referencia a la nota que envie anteriormente por solicitud de equivalencias internas (nro de comprobante 11443), no veo que todas las materias por las que solicite equivalencias me figuren como aprobadas actualmente, me gustaria saber como proceder con la materia faltante (contabilidad ii por contabilidad gerencial.)  ",0,4,4,1,2018,2,2,1,1,1,3,4,340,0.0,0.8176470588235294,0,51,26,0.7843137254901961,0.008823529411764706,1,0,18.759245,Consulta por Equivalencias
"queria consultar en referencia a la nota que envie anteriormente por solicitud de equivalencias internas (nro de comprobante 11443), no veo que todas las materias por las que solicite equivalencias me figuren como aprobadas actualmente, me gustaria saber como proceder con la materia faltante (contabilidad ii por contabilidad gerencial.)  ",0,4,4,1,2018,2,2,1,1,1,3,4,340,0.0,0.8176470588235294,0,51,26,0.7843137254901961,0.008823529411764706,1,0,18.759245,Consulta por Equivalencias
"hola!!queria saber si nuevamente tenia que iniciar un nuevo tramite para volver a estudiar...porque por inconvenientes deje,pero queria rendir algunas materias libres de este cuatrimestre...muchas gracias,espero su respuesta ",5,4,3,1,2017,3,4,3,1,1,52,4,225,0.0,0.8311111111111111,0,29,10,1.0,0.044444444444444446,6,0,18.573048,Consulta por Equivalencias
"buenas noches:   hace 1 mes y medio aproximadamente solicite equivalencias por las materias que curse cuando estudia en la ungs. me preguntaba cual es el estado de dicho tramite.  desde ya muchas gracias,  saludos, ",4,2,7,1,2018,3,3,4,1,1,55,2,215,0.0,0.7953488372093023,0,39,20,0.8974358974358975,0.023255813953488372,2,0,18.561857,Consulta por Equivalencias
"buenas tardes, les quería consultar, necesito inscribirme en algunas materias del segundo cuatrimestre y no tengo las opción de inscripción, si de las materias para cursar, con respeto a las encuenta ayer la conteste( desconozco si falta alguna) ,   ",2,1,8,2,2019,1,2,1,1,1,27,4,250,0.0,0.808,3,42,21,0.8333333333333334,0.02,1,0,18.441284,Consulta por Equivalencias
"buenas tardes, quisiera consultar por el boleto universitario provincial hice el tramite en marzo y no tengo novedades. podrian darme alguna informacion al respecto. desde ya muchas gracias ",4,1,4,1,2019,1,2,1,1,1,8,4,190,0.0,0.8368421052631579,0,29,10,0.9655172413793104,0.015789473684210527,2,0,18.40841,Consulta por Equivalencias
buenas noches! termine de rendir mi última materia del la tecnicatura en comercio exterior y aduanas y quería consultar donde debe solicitar el título intermedio. muchas gracias  ,3,2,1,1,2019,3,5,2,1,1,27,4,179,0.0,0.8324022346368715,3,29,11,0.9310344827586207,0.0111731843575419,1,0,18.304434,Consulta por Equivalencias
"buen dia , queria consultar para poder terminar la licenciatura en administracion de empresa , yo hice un  terciario finalizado en un centro de estudio organizacionales el titulo es oficial del ministerio de educación , queria saber si reconocen las equivalencias . saludos  ",3,1,7,1,2019,0,2,0,0,0,3,2,275,0.0,0.8218181818181818,1,46,25,0.8043478260869565,0.014545454545454545,1,0,18.248339,Consulta por Equivalencias
buenas tardes. quisiera consultar sobre el estado de la solicitud de equivalencias que fue solicitada en el período abril-mayo del año 2018. muchas gracias. ,2,2,2,1,2019,1,7,4,1,0,1,4,157,0.0,0.7961783439490446,1,25,11,0.92,0.01910828025477707,3,0,18.107254,Consulta por Equivalencias
"estimados, quisiera saber como va mi tramite de solicitud de equivalencias solicitadas en el mes de mayo. muchas gracias ",3,3,8,2,2016,2,3,3,1,1,54,4,121,0.0,0.8264462809917356,0,20,10,0.9,0.01652892561983471,1,0,18.073036,Consulta por Equivalencias
"hola buenos dias, yo tramite en diciembre la simultaneidad de carreras quería saber si a partir de este cuatrimestre ya puedo inscribirme con el nuevo legajo en alguna de las materias. muchas gracias  ",2,1,3,1,2017,0,4,4,1,0,3,4,201,0.0,0.8208955223880597,1,35,17,0.8857142857142857,0.009950248756218905,1,0,18.072142000000003,Consulta por Equivalencias
"buenos dias, una consulta yo ya estoy inscripto en las materias a cursar pero quería saber si se podía solicitar cambio de comisión en algunas materias.  muchas gracias por su tiempo!  ",2,3,2,1,2018,0,8,4,1,1,54,2,185,0.0,0.8054054054054054,3,34,16,0.9117647058823529,0.016216216216216217,1,0,18.061098,Consulta por Equivalencias
buenos días quería comunicarles que no pude hacer la solicitud de inscripción aspirantes por hacerla fuera de tiempo quería saber si hay alguna otra fecha para inscribirse? o si no que podría hacer?.. muchas gracias  ,3,1,1,1,2018,3,7,0,0,1,3,12,217,0.0,0.815668202764977,5,37,18,0.8378378378378378,0.018433179723502304,2,0,17.986454000000002,Consulta por Equivalencias
"hola queria saber si me tenia que ir a anotar a la unlu nuevamente, ya que se me cumplieron 10 años anotada, igualmente estoy regular ya que he cursado todos los años alguna materia. desde ya muchas gracias  ",3,3,2,1,2016,0,3,1,1,1,4,6,208,0.0,0.7884615384615384,0,40,23,0.8,0.014423076923076924,1,0,17.960205,Consulta por Equivalencias
"hola buenas tardes, hace un tiempo abandone la carrera de licenciatura en administración de empresas por una mudanza a provincia de san luis, hoy quisiera retomar la carrera en la universidad nacional de san luis, mi consulta es que en caso de me reconozcan materias cursadas en la unlu, que requisitos son necesarios para dicho tramite. muchas gracias  ",4,4,10,2,2018,3,5,2,1,1,0,2,354,0.0,0.8192090395480226,1,60,32,0.75,0.014124293785310734,1,0,17.870344,Consulta por Equivalencias
"buenos días, quisiera saber si me podrían ayudar a saber cuál es mi número de legajo ya que no lo recuerdo. muchas gracias.   ",1,2,1,1,2018,0,5,0,0,0,54,2,126,0.0,0.7777777777777778,4,26,14,0.8846153846153846,0.023809523809523808,2,0,25.77617,Consulta por Legajo
"buenas tardes, les mando esta consulta con el propósito si me pueden ayudar con mi número de legajo. ya que no lo recuerdo y no puedo ingresar para anotarme a las materias. desde ya muchas gracias ",4,4,7,1,2016,1,6,0,0,1,27,4,197,0.0,0.8020304568527918,2,37,20,0.918918918918919,0.015228426395939087,2,0,24.428413,Consulta por Legajo
buen dia quisiera ingresa a mi situacion academica para poder volver a ingresar a la universidad pero no recuerdo mi numero de legajo para poder acceder agradeceria si me lo recuerdan para poder acceder gracias ,0,3,2,1,2017,0,6,0,0,1,5,4,211,0.0,0.8341232227488151,0,36,18,0.7777777777777778,0.0,1,0,22.258768,Consulta por Legajo
buenas noches. no recuerdo mi numero de legajo. necesitaria saberlo asi puedo ingresar a mi perfil. ,0,3,7,1,2018,3,4,0,0,1,3,2,100,0.0,0.81,0,17,7,0.9411764705882353,0.03,3,0,22.239721,Consulta por Legajo
buenas tardes queria saber si podrian enviar el numero de legajo nuevamente por que no lo recuerdo . muchas gracias  ,0,4,1,1,2016,2,2,0,0,1,5,4,117,0.0,0.811965811965812,0,22,10,0.9545454545454546,0.008547008547008548,1,0,22.238410000000002,Consulta por Legajo
"buenas tardes, quer&igrave;a saber si me pueden ayudar. dice que no estoy regular. puede ser? me quer&igrave;a inscribir para este cuatrimestre y no podia. muchas gracias! ",2,3,2,1,2016,2,5,1,1,1,3,4,172,0.0,0.7906976744186046,0,27,12,0.8888888888888888,0.046511627906976744,3,0,20.959787,Consulta por Legajo
"por favor, necesitaría si me pueden enviar mi numero de legajo, para poder ingresar a la información académica...&iexcl;muchas gracias! ",1,2,2,1,2019,0,2,0,0,0,26,2,136,0.0,0.8014705882352942,3,20,9,1.0,0.051470588235294115,3,0,20.698746,Consulta por Legajo
"hola quisiera inscribirme para los talleres y no recuerdo el numero del legajo ,me lo podrian pasar ",0,3,1,1,2018,0,1,0,0,1,5,4,100,0.0,0.82,0,18,10,1.0,0.01,1,0,20.635767,Consulta por Legajo
quisiera saber como hago para inscribirme en las materias de este cuatrimestre fuera de termino xq quise ingresar x internet y m informan q ya finalizo el periodo de inscripcion no se si tenia mal la fecha crei q a partir de febrero podia iscribirme y estamos a 5 y no puedo agradeceria su ayuda ,0,1,2,1,2018,2,8,3,1,1,5,2,296,0.0,0.8108108108108109,0,56,32,0.8571428571428571,0.0,1,0,20.580723000000003,Consulta por Legajo
"buenas tardes! necesito hacer el ingreso vía web para inscribirme a las materias, pero no recuerdo el numero de legajo. me lo podrían enviar? muchas gracias!  ",5,4,2,1,2018,2,4,0,0,0,26,4,159,0.0,0.7987421383647799,2,28,14,0.9285714285714286,0.031446540880503145,1,0,20.403374,Consulta por Legajo
buenos dias  por favor necesitaria ayuda para poder inscribirme en el segundo cuatrimestre.  el jueves intenté hacerlo y no pude. me dejaba seleccionar pero no avanzar cuando queria confirmar la cursada.  por favor necesitaria ayuda de como poder inscribirme   muchas gracias  matias  ,6,2,8,2,2019,1,3,2,1,1,27,2,285,0.0,0.8175438596491228,1,50,23,0.7,0.010526315789473684,3,0,20.378970000000002,Consulta por Legajo
hola buenas tardes. estoy teniendo problemas con iniciar secion en la parte de &quot;estudiantes&quot;. el problema es que no recuerdo mi numero de legajo y no voy a poder relizar ninguna operación como ppr ejemplo inscribirme a las materias. podrian ayudarme? muchas gracias. ,2,5,1,1,2019,3,7,0,0,1,3,2,277,0.0,0.8122743682310469,1,44,20,0.9318181818181818,0.02527075812274368,4,0,20.365211,Consulta por Legajo
"hola queria hacer una consulta, no me acuerdo mi numero de legajo y queria saber si ustedes podrian decimerlo por favor. muchas gracias ",3,4,10,2,2018,2,6,0,0,1,54,2,136,0.0,0.8161764705882353,0,24,10,0.9583333333333334,0.014705882352941176,1,0,20.307844,Consulta por Legajo
"hola, quisera conultar sobre la inscripción a las materias de este cuatrimestre. no me permite ingresar con mi número de legajo y clave. por favor quisiera saber si puedo inscribirme por internet o debo presentarme en la universidad. muchas gracias! ",0,2,8,2,2016,1,4,3,1,1,4,4,250,0.0,0.82,2,41,19,0.926829268292683,0.02,3,0,20.292177,Consulta por Legajo
"hola, no recuerdo mi número de legajo. no puedo inscribirme en el segundo cuatrimestre. me lo pueden enviar otra vez? muchas gracias ",1,2,8,2,2017,1,2,0,0,0,4,2,133,0.0,0.8045112781954887,1,23,11,0.9565217391304348,0.03007518796992481,2,0,20.23899,Consulta por Legajo
"buenas tardes tengo una consulta porque ya termine de cursar todas las materias pero no encuentro la opción para tramitar el titulo de la licenciatura., el de técnica me  acuerdo que lo cargue desde la pagina pero ahora no recuerdo como lo hice. me podrán ayudar?muchas gracias ",6,5,7,1,2016,2,4,2,1,1,3,9,278,0.0,0.8129496402877698,3,49,24,0.7959183673469388,0.014388489208633094,2,0,20.162975,Consulta por Legajo
hola buenas tardes quiero saber mi número de legajo no lo recuerdo y no puedo ingresar a los asuntos academicos ,6,3,6,1,2019,3,2,0,0,1,27,2,112,0.0,0.8214285714285714,1,21,10,0.9523809523809523,0.0,1,0,20.003363,Consulta por Legajo
hola no puedo entrar a mi legajo para inscribirme dice que perdi la regularidad y yo curse el cuatrimestre pasado porfavor me podrian contestar . ,5,4,2,1,2017,1,5,2,1,1,27,4,146,0.0,0.821917808219178,0,26,14,1.0,0.00684931506849315,1,0,19.910753,Consulta por Legajo
hola no puedo entrar a mi legajo para inscribirme dice que perdi la regularidad y yo curse el cuatrimestre pasado porfavor me podrian contestar . ,5,4,2,1,2017,1,5,2,1,1,27,4,146,0.0,0.821917808219178,0,26,14,1.0,0.00684931506849315,1,0,19.910753,Consulta por Legajo
"no recuerfo mi numero de legajo quisiera saber si me lo pueden enviar,muchas gracias. ",3,3,10,2,2019,3,3,0,0,1,0,6,86,0.0,0.813953488372093,0,15,7,1.0,0.023255813953488372,1,0,19.79784,Consulta por Legajo
"hola!no recuerdo el numero de mi legajo, como podria hacer para recuperarlo ya que lo necesito para poder inscribirme en los finales, muchas gracias!! ",5,5,6,1,2019,2,1,0,0,0,52,2,151,0.0,0.8079470198675497,0,25,12,0.96,0.033112582781456956,1,0,19.710607999999997,Consulta por Legajo
"que tal buenas tardes, me podrian reenviar el numero de mi legajo que perdi los datos y no puedo loguearme en la pagina. gracias. ",0,2,5,1,2019,1,3,0,0,0,3,4,130,0.0,0.7923076923076923,0,25,13,0.96,0.023076923076923078,2,0,19.325472,Consulta por Legajo
"hola, perdi donde tenia anotado mi numero de legajo, asi que queria saber si me lo podian pasar de vuelta, muchas gracias! ",0,2,7,1,2019,3,5,0,0,1,17,4,123,0.0,0.7886178861788617,0,23,9,0.9565217391304348,0.032520325203252036,1,0,19.19847,Consulta por Legajo
"buenas tardes, quería saber de que manera puedo consultar mi número de legajo ya que quiero retomar la carrera y no lo recuerdo. ",1,4,6,1,2019,2,5,0,0,1,54,4,129,0.0,0.8062015503875969,2,24,11,0.9166666666666666,0.015503875968992248,1,0,19.074303,Consulta por Legajo
hola . me contacto porque no recuerdo mi numero de legajo y querían saber si podrian pasarmelo. saludos ,1,5,8,2,2016,0,4,0,0,0,5,4,104,0.0,0.8076923076923077,1,19,9,1.0,0.019230769230769232,2,0,19.002434,Consulta por Legajo
"hola buenas noches. quisiera saber si ustedes pueden enviarme nuevamente mí número de legajo, ya que perdí la agenda dónde lo tenía anotado y no lo recuerdo. gracias ",1,1,5,1,2019,2,1,0,0,1,26,4,166,0.0,0.8132530120481928,5,29,12,0.9655172413793104,0.018072289156626505,2,0,18.979563,Consulta por Legajo
buenos días! no recuerdo mi clave y quisiera saber si tengo la regularidad para poder inscribirme en las cursadas de este cuatrimestre. muchas gracias. ,3,1,8,2,2018,0,5,2,1,1,54,2,152,0.0,0.8223684210526315,1,25,11,1.0,0.019736842105263157,2,0,18.902834,Consulta por Legajo
"hola, quiero crear mi clave para asi poder ingresar al sistema y anotarme en las asignaturas del primer cuatrimestre de mi carrera. como soy principiante no tengo legajo y coloco mi numero de documento pero no me deja crear la clave. me podrian ayudar! gracias ",1,1,2,1,2016,1,6,4,1,1,3,4,261,0.0,0.8122605363984674,0,46,23,0.8478260869565217,0.01532567049808429,2,0,18.88593,Consulta por Legajo
"buenas tardes, quiero ingresar para inscribirme en la carrera de contador publico y el sistema no me lo permite. me podrian informar como puedo inscribirme.- el sistema dice que termino el periodo de inscripcion...gracias.  ",1,3,10,2,2019,1,8,0,0,1,0,2,224,0.0,0.8080357142857143,0,36,18,0.8333333333333334,0.03125,6,0,18.756462,Consulta por Legajo
buenas noches!! quisiera saber como me puedo inscribir en las materias de la carrera lic. en trabajo social 1cuatrimestre...el año pasado hice una materia anual del 1 cuatrimestre pero lo desaprobe y ahora quiero ingresar de nuevo a estudiar... como me puedo inscribir? ,5,1,2,1,2016,3,2,3,1,1,5,8,270,0.0,0.7962962962962963,0,44,21,0.8863636363636364,0.037037037037037035,7,0,18.741535,Consulta por Legajo
buenas noches!! quisiera saber como me puedo inscribir en las materias de la carrera lic. en trabajo social 1cuatrimestre...el año pasado hice una materia anual del 1 cuatrimestre pero lo desaprobe y ahora quiero ingresar de nuevo a estudiar... como me puedo inscribir? ,5,1,2,1,2016,3,2,3,1,1,5,8,270,0.0,0.7962962962962963,0,44,21,0.8863636363636364,0.037037037037037035,7,0,18.741535,Consulta por Legajo
"perdí mi número de legajo, y no puedo ingresar al perfil de estudiantes. quisiera saber como hago para recuperar el número de legajo, gracias! ",6,1,3,1,2017,2,5,0,0,0,11,4,143,0.0,0.8041958041958042,3,25,12,0.84,0.027972027972027972,1,0,18.724266,Consulta por Legajo
quisiera saber porque no tengo el numero de legajo? lo  necesitaria para poder anotarme en los horarios de las materias. muchas  gracias  ,6,1,2,1,2016,3,6,0,0,1,17,2,138,0.0,0.8043478260869565,0,26,13,0.8461538461538461,0.014492753623188406,1,0,18.695104999999998,Consulta por Legajo
"no recuerdo mi numero de legajo ,, quisiera saber  si hay posibildad de inscribirme a la carrera de agro ",2,3,11,2,2015,2,2,0,0,1,2,6,105,0.0,0.7904761904761904,0,21,13,0.8571428571428571,0.01904761904761905,1,0,18.553307999999998,Consulta por Legajo
"hola buenas tardes, quisiera saber si todavía estoy a tiempo de inscribirme para el 2do cuatrimestre ya que el 1er cuatrimestre lo perdí. y si puedo anotarme para el taller que comienza el 01/08. muchas gracias.  ",2,4,7,1,2016,2,8,3,1,1,54,2,213,0.0,0.7746478873239436,2,38,20,0.7894736842105263,0.018779342723004695,3,0,18.513626000000002,Consulta por Legajo
"buenas tardes yo era estudiante del profesorado en geografía  no recuerdo mi número de legajo para inscribirme en las materias, yo no soy una estudiante regular, hace mucho que deje la carrera y me gustaría volver a retomarla. desde ya muchas gracias si me pueden ayudar ",1,1,8,2,2019,1,5,0,0,1,16,4,271,0.0,0.8154981549815498,3,48,26,0.875,0.01107011070110701,1,0,18.498497,Consulta por Legajo
"hola buenas tardes necesitaba saber mi numero de legajo para inscribirme a las materias , muchas gracias ",2,3,2,1,2018,2,5,0,0,1,43,2,105,0.0,0.8285714285714286,0,18,8,1.0,0.009523809523809525,1,0,18.467083,Consulta por Legajo
"hola, queria saber si me podian pasar mi numero de legajo, ya que no lo recuerdo. ",3,4,2,1,2019,2,4,0,0,1,54,4,82,0.0,0.7682926829268293,0,17,9,1.0,0.036585365853658534,1,0,18.457615,Consulta por Legajo
no recuerdo mi número de legajo y necesito ingresar a la página para poder anotarme en el segundo cuatrimestre. ,2,2,8,2,2016,1,5,0,0,0,5,4,112,0.0,0.8214285714285714,2,20,10,1.0,0.008928571428571428,1,0,18.453470000000003,Consulta por Legajo
"buenos días, una consulta, como puedo saber mi numero de legajo poder ingresar a servicios web por primera vez.  desde ya,muchas gracias.  ",1,1,2,1,2016,0,4,0,0,1,3,4,139,0.0,0.7913669064748201,1,25,11,0.92,0.03597122302158273,2,0,18.450043,Consulta por Legajo
buenas tardes.  necesitaría saber mi numero de legajo. muchas gracias ,3,2,2,1,2016,1,5,0,0,0,3,6,70,0.0,0.8142857142857143,1,12,4,0.9166666666666666,0.02857142857142857,2,0,18.396368,Consulta por Legajo
"buenos dias. mi consulta es para saber si me podrian enviar el numero de legajo, ya que me resulta bastante dificil ir hasta lujan para poder hacer el tramite en caso de que se pueda realizar en san miguel me puedo acercar con mas facilidad- muchas gracias ",4,5,9,2,2017,3,3,0,0,1,17,2,257,0.0,0.8054474708171206,0,48,24,0.8541666666666666,0.007782101167315175,1,0,18.328497,Consulta por Legajo
"buenas tardes, mi nombre es agustina, me inscribi para comenzar la carrera de trabajo social. hoy quise ingresar al sistema de aspirantes para inscribirme a las materias y me figura que no hay materias para la carrera o que el periodo de inscripcion no esta vigente. quisiera saber como podria inscribirme o si me podrian brindar el numero de legajo, muchas gracias. ",0,1,8,2,2019,1,6,0,0,0,5,2,367,0.0,0.8147138964577657,0,63,32,0.7619047619047619,0.01634877384196185,3,0,18.312407999999998,Consulta por Legajo
"buenos días, necesitaría si me pueden enviar mi número de legajo ya que no lo recuerdo y no puedo acceder a los papeles de inscripción porque recientemente estuve de mudanza. desde ya muchas gracias. saludos. ",3,3,2,1,2018,1,8,0,0,0,19,2,209,0.0,0.8133971291866029,4,36,16,0.8888888888888888,0.019138755980861243,3,0,18.285543,Consulta por Legajo
hola que tal. quisiera si podrian enviarme mi numero de legajo. no lo recuerdo ya que hace tiempo que no entro al sistema.gracias. ,2,2,1,1,2019,2,4,0,0,1,5,4,131,0.0,0.7938931297709924,0,24,15,0.875,0.030534351145038167,4,0,18.269712,Consulta por Legajo
"mi consulta es que cundo quiero ingresar al sitio de la unlu para ver mis notas me dice que el numero de legajo que ingrese es incorrecto,&iquest; podrian decirme cual es mi numero de legajo? ya que el que estoy ingresando podria ser incorrecto.  gracias!                                           ",5,1,7,1,2016,2,7,4,1,1,0,4,298,0.0,0.6845637583892618,0,89,70,0.39325842696629215,0.016778523489932886,1,0,18.240837,Consulta por Legajo
"hola que tal buenos dias, no recuerdo mi numero de legajo, queria ver si me lo podrian pasar. muchas gracias saludos ",3,4,8,2,2018,0,5,0,0,1,43,8,117,0.0,0.7948717948717948,0,22,11,1.0,0.02564102564102564,1,0,18.177551,Consulta por Legajo
"hola como les va?? nesecito ayuda con la escripcion,no se si me podrian ayudar. ingreso mis datos, me mandan el primer mail pero el enlase que copio en el navegador no encuentra nada, si me pudrian decir como puedo hacer para seguir los pasos se los voy a agradecer. desdes ya muchas gracias  ",5,1,11,2,2016,3,4,0,0,1,0,8,293,0.0,0.7918088737201365,0,55,31,0.8363636363636363,0.023890784982935155,2,0,18.129765,Consulta por Legajo
quisiera saber si me podrian facilitar mi numero de legajo. gracias ,3,3,5,1,2016,0,4,0,0,0,5,4,68,0.0,0.8235294117647058,0,12,5,1.0,0.014705882352941176,1,0,18.128366,Consulta por Legajo
hola buenas tardes.mi consulta es si me podrian brindar mi numero de legajo para poder entrar al sistema.muchisimas gracias. ,1,1,6,1,2019,2,4,0,0,1,0,2,125,0.0,0.824,0,20,9,1.0,0.024,3,0,18.068571,Consulta por Legajo
buenas noches! termine de rendir mi última materia del la tecnicatura en comercio exterior y aduanas y quería consultar donde debe solicitar el título intermedio. muchas gracias  ,3,2,1,1,2019,3,5,2,1,1,27,4,179,0.0,0.8324022346368715,3,29,11,0.9310344827586207,0.0111731843575419,1,0,27.858438,Consulta sobre Título Universitario
rendi mi ultima materia en el ultimo llamado y deseo tramitar el certificado correspondiente y hacer el ingreso a la docencia .queria saber los pasos a seguir. gracias! ,4,1,6,1,2016,3,1,1,1,1,8,4,169,0.0,0.8165680473372781,0,29,12,0.8620689655172413,0.01775147928994083,2,0,24.808321,Consulta sobre Título Universitario
"buen dia, queria consultar sobre una solicitud de título de tecnico en contabilidad que hice a fines del año pasado, la consulta es para saber si el mismo está constatado como solicitado, espero su respuesta, saludos ",1,1,4,1,2017,1,4,1,1,1,54,2,217,0.0,0.815668202764977,2,37,20,0.972972972972973,0.018433179723502304,1,0,23.9959,Consulta sobre Título Universitario
"buenos días, ya complete la encuesta para tramitar el título. quería saber si me falta hacer algun otro paso para terminar con el tramite. gracias! ",4,1,10,2,2019,0,8,1,1,1,52,2,148,0.0,0.8040540540540541,3,26,12,0.9230769230769231,0.02702702702702703,2,0,23.331335,Consulta sobre Título Universitario
"quería saber si puedo solicitarun certificado de titulo en tramite ya que termine la tecnicatura en minoridad y familia y solicite el titulo, pero estaria necesitando un certificado que indique que esta en tramite.  gracias! ",3,2,3,1,2017,3,2,1,1,1,5,12,225,0.0,0.8266666666666667,1,37,18,0.8108108108108109,0.013333333333333334,1,0,22.462574,Consulta sobre Título Universitario
"buenos dias quisiera tramitar mi titulo, pero no me da la opcion, en la parte de solicitudes, me faltaria la ultima solapa. no puedo adjuntar imagenes por este medio. podrian indicarme como lo realizo?  gracias. ",0,1,1,1,2016,1,2,1,1,1,3,4,212,0.0,0.7971698113207547,0,37,19,0.8648648648648649,0.0330188679245283,3,0,21.868681,Consulta sobre Título Universitario
"buenas tardes, el 23/03 rendi libre mi ultima materia en la carrera, queria saber que pasos debo seguir para tramitar mi título. muchas gracias ",0,1,4,1,2016,1,2,1,1,1,3,4,144,0.0,0.7777777777777778,1,25,9,0.96,0.020833333333333332,1,0,21.768696,Consulta sobre Título Universitario
"hola, queria saber cuales eran los pasos a seguir para tramitar mi titulo intermedio de tecnica, ya que rendi mi ultima materia del mismo en la ultima mesa de examen! ",3,4,8,2,2015,2,2,1,1,1,3,4,167,0.0,0.8023952095808383,0,31,15,0.9032258064516129,0.017964071856287425,1,0,21.55344,Consulta sobre Título Universitario
"hola quiero tramitar el titulo, termine de cursar ahora en diciembre llene la encuesta y ahora cuando pido solicitud de titulo en tramite me dice que no hay titulo para mi carrera como debo hacer ya que quiero anotarme a la licenciatura gracias !! ",3,3,12,2,2018,2,2,3,1,1,43,4,248,0.0,0.8104838709677419,0,45,24,0.8444444444444444,0.012096774193548387,1,0,21.162326999999998,Consulta sobre Título Universitario
buen dia. hace pocos años tramite el titulo de tecnico universitario en comercio exterior y aduanas. y quería consultar cuando y donde podria retirar el certificado(diploma).  gracias. ,1,1,8,2,2017,1,3,1,1,0,27,2,185,0.0,0.8162162162162162,1,29,13,0.8620689655172413,0.021621621621621623,4,0,21.139206,Consulta sobre Título Universitario
"buenos dias: el dia 22 de febrero presente constancia de titulo en tramite, y que no adeudo materias en el colegio, ya pasaron mas de las 48hs habiles y no puedo anotarme en las materias y la cursada empieza hoy! espero una respuesta ! mucahs gracias ",0,1,3,1,2017,0,5,3,1,1,5,2,251,0.0,0.7808764940239044,0,47,26,0.7872340425531915,0.0199203187250996,1,0,21.128447,Consulta sobre Título Universitario
"buenas noches, quiero hacer una consulta sobre el tramite del boleto estudiantil, ya que realice el tramite pero no se como hago para habilitar en mi tarjeta sube el saldo. querría saber donde me tengo que presentar para poder  terminar o efectuar el tramite si es que no se termino! ",0,2,6,1,2019,3,8,4,1,1,5,8,284,0.0,0.8063380281690141,1,52,28,0.7884615384615384,0.014084507042253521,1,0,20.888748,Consulta sobre Título Universitario
"buenas tardes,  complete el formulario para tramitar el titulo de la tecnicatura, queria sabe si hay alguna forma de obtener el certificado de titulo en tramite.  gracias! ",2,1,10,2,2015,2,3,1,1,1,24,2,172,0.0,0.8081395348837209,0,30,15,0.7666666666666667,0.023255813953488372,1,0,20.831387,Consulta sobre Título Universitario
"buenas tardes! necesito saber, por que razón la pág no me da la opción de solicitud de título en tramite. ya tengo todas las materias cursadas aprobadas y cargadas. a la semana de haber aprobado la última materia la opción estaba pero no la envié la solicitud por no saber que completar en un espacio y cuando quise volver a entrar la opción ya no está.   espero por favor una pronta respuesta! muchas gracias, saludos! ",4,4,7,1,2016,1,3,2,1,1,43,4,420,0.0,0.7976190476190477,9,78,38,0.6923076923076923,0.01904761904761905,3,0,20.772516,Consulta sobre Título Universitario
hola buen dia queria consultar en que parte de la pagina tendria que ingresar para la pre-inscripcion a lic. en comercio internacional gracias. ,3,3,10,2,2015,0,2,0,0,1,27,4,144,0.0,0.8194444444444444,0,24,14,0.875,0.013888888888888888,2,0,20.760382,Consulta sobre Título Universitario
"necesito inicar el tramite de solicitud de titulo intermedio. vi el tutorial de la web, pero cuando ingreso a la solapa &quot;solicitudes&quot; no aparece laopcion de &quot;solicitud de titulos&quot;, como esta informado en el video. aguardo sus comentarios. muchas gracias. ",3,4,1,1,2017,0,1,1,1,1,5,12,275,0.0,0.8036363636363636,0,41,20,0.8292682926829268,0.03636363636363636,4,0,20.745264000000002,Consulta sobre Título Universitario
motiva consultar para tramitar el titulo de tecnica ya que he dado la ultima materia este cuatrimestre. como debo hacer??? espero comentarios saludos ,6,1,7,1,2015,2,1,1,1,1,0,4,150,0.0,0.82,0,24,12,1.0,0.02666666666666667,1,0,20.61795,Consulta sobre Título Universitario
"buenos días , quisiera saber cuanto más es la demora de que me acepten la solicitud de titulo en tramite , debido a que necesito para estos dias la constancia de título en tramite de mi tecnicatura ,por favor  espero su respuesta ",1,2,2,1,2019,0,6,3,1,1,5,4,230,0.0,0.8,3,44,25,0.7727272727272727,0.013043478260869565,1,0,20.526196,Consulta sobre Título Universitario
"hola, yo ya comence, atraves de la pagina certificaciones.unlu, los tramites para el titulo intermedio de la lic. en trabajo social: queria saber en que momento podria pasar o pdir un constancia de titulo en tramite?. ",6,4,2,1,2016,1,5,1,1,0,5,4,218,0.0,0.7981651376146789,0,37,19,0.8378378378378378,0.03669724770642202,3,0,20.407356,Consulta sobre Título Universitario
"hola buenos días, yo había consultado para poder realizar la solicitud de titulo, me dijeron que desde mi perfil ingrese a la solapa certificado opción titulo en tramite, lo cual la opción esa no me sale o tendrá otro nombre, por favor si podrían ayudarme se los agradecería mucho.  ",0,1,2,1,2019,1,8,2,1,1,5,2,283,0.0,0.8056537102473498,7,51,26,0.9019607843137255,0.0176678445229682,1,0,20.343372,Consulta sobre Título Universitario
